episode,wall_s,steps,p0_transitions,p1_transitions,p2_transitions,p3_transitions,p0_train_calls,p1_train_calls,p2_train_calls,p3_train_calls,eps_p0,eps_p1,eps_p2,eps_p3
9884,0.155214,92,25,20,22,25,25,20,22,25,0.1,0.1,0.1,0.1
9885,0.17686,104,29,32,9,34,29,32,9,34,0.1,0.1,0.1,0.1
9886,0.168578,96,27,31,14,24,27,31,14,24,0.1,0.1,0.1,0.1
9887,0.201453,110,24,30,27,29,24,30,27,29,0.1,0.1,0.1,0.1
9888,0.165541,96,25,21,23,27,25,21,23,27,0.1,0.1,0.1,0.1
9889,0.163008,97,24,25,28,20,24,25,28,20,0.1,0.1,0.1,0.1
9890,0.231355,118,30,32,29,27,30,32,29,27,0.1,0.1,0.1,0.1
9891,0.202583,115,30,31,26,28,30,31,26,28,0.1,0.1,0.1,0.1
9892,0.193599,117,27,28,30,32,27,28,30,32,0.1,0.1,0.1,0.1
9893,0.150567,92,25,16,23,28,25,16,23,28,0.1,0.1,0.1,0.1
9894,0.203744,124,32,30,28,34,32,30,28,34,0.1,0.1,0.1,0.1
9895,0.179094,109,26,32,32,19,26,32,32,19,0.1,0.1,0.1,0.1
9896,0.188817,119,30,33,27,29,30,33,27,29,0.1,0.1,0.1,0.1
9897,0.188406,109,29,30,27,23,29,30,27,23,0.1,0.1,0.1,0.1
9898,0.211566,116,26,28,30,32,26,28,30,32,0.1,0.1,0.1,0.1
9899,0.203607,111,31,23,25,32,31,23,25,32,0.1,0.1,0.1,0.1
9900,0.21292,114,30,32,25,27,30,32,25,27,0.1,0.1,0.1,0.1
9901,0.177571,99,26,31,23,19,26,31,23,19,0.1,0.1,0.1,0.1
9902,0.155346,82,28,19,23,12,28,19,23,12,0.1,0.1,0.1,0.1
9903,0.201918,107,31,28,30,18,31,28,30,18,0.1,0.1,0.1,0.1
9904,0.207863,112,28,29,31,24,28,29,31,24,0.1,0.1,0.1,0.1
9905,0.186923,110,25,30,27,28,25,30,27,28,0.1,0.1,0.1,0.1
9906,0.211854,120,29,26,33,32,29,26,33,32,0.1,0.1,0.1,0.1
9907,0.183816,112,31,24,27,30,31,24,27,30,0.1,0.1,0.1,0.1
9908,0.16505,101,16,31,26,28,16,31,26,28,0.1,0.1,0.1,0.1
9909,0.170646,105,28,29,15,33,28,29,15,33,0.1,0.1,0.1,0.1
9910,0.165953,104,28,25,32,19,28,25,32,19,0.1,0.1,0.1,0.1
9911,0.207453,122,32,31,31,28,32,31,31,28,0.1,0.1,0.1,0.1
9912,0.176774,105,26,31,23,25,26,31,23,25,0.1,0.1,0.1,0.1
9913,0.210758,115,33,31,27,24,33,31,27,24,0.1,0.1,0.1,0.1
9914,0.206284,111,31,29,25,26,31,29,25,26,0.1,0.1,0.1,0.1
9915,0.156948,90,21,23,26,20,21,23,26,20,0.1,0.1,0.1,0.1
9916,0.19987,106,27,28,29,22,27,28,29,22,0.1,0.1,0.1,0.1
9917,0.191863,103,24,26,28,25,24,26,28,25,0.1,0.1,0.1,0.1
9918,0.198634,109,27,29,22,31,27,29,22,31,0.1,0.1,0.1,0.1
9919,0.188971,103,24,26,29,24,24,26,29,24,0.1,0.1,0.1,0.1
9920,0.186986,107,30,20,28,29,30,20,28,29,0.1,0.1,0.1,0.1
9921,0.176718,103,31,21,22,29,31,21,22,29,0.1,0.1,0.1,0.1
9922,0.193478,107,28,30,23,26,28,30,23,26,0.1,0.1,0.1,0.1
9923,0.172162,98,20,23,24,31,20,23,24,31,0.1,0.1,0.1,0.1
9924,0.1812,95,32,27,16,20,32,27,16,20,0.1,0.1,0.1,0.1
9925,0.157033,96,23,16,27,30,23,16,27,30,0.1,0.1,0.1,0.1
9926,0.170767,109,22,31,27,29,22,31,27,29,0.1,0.1,0.1,0.1
9927,0.175628,112,29,25,31,27,29,25,31,27,0.1,0.1,0.1,0.1
9928,0.168356,105,27,28,29,21,27,28,29,21,0.1,0.1,0.1,0.1
9929,0.189404,109,30,25,26,28,30,25,26,28,0.1,0.1,0.1,0.1
9930,0.179259,111,30,34,20,27,30,34,20,27,0.1,0.1,0.1,0.1
9931,0.15904,98,30,23,20,25,30,23,20,25,0.1,0.1,0.1,0.1
9932,0.16192,100,22,24,28,26,22,24,28,26,0.1,0.1,0.1,0.1
9933,0.195144,113,21,29,33,30,21,29,33,30,0.1,0.1,0.1,0.1
9934,0.137152,83,20,21,27,15,20,21,27,15,0.1,0.1,0.1,0.1
9935,0.200875,121,34,23,30,34,34,23,30,34,0.1,0.1,0.1,0.1
9936,0.161238,97,24,26,18,29,24,26,18,29,0.1,0.1,0.1,0.1
9937,0.198118,104,27,29,25,23,27,29,25,23,0.1,0.1,0.1,0.1
9938,0.192212,119,26,29,33,31,26,29,33,31,0.1,0.1,0.1,0.1
9939,0.157308,97,22,23,27,25,22,23,27,25,0.1,0.1,0.1,0.1
9940,0.196321,121,32,29,33,27,32,29,33,27,0.1,0.1,0.1,0.1
9941,0.185635,115,34,25,27,29,34,25,27,29,0.1,0.1,0.1,0.1
9942,0.175286,106,25,32,26,23,25,32,26,23,0.1,0.1,0.1,0.1
9943,0.206778,120,24,29,30,37,24,29,30,37,0.1,0.1,0.1,0.1
9944,0.193348,116,31,36,27,22,31,36,27,22,0.1,0.1,0.1,0.1
9945,0.182008,104,29,32,17,26,29,32,17,26,0.1,0.1,0.1,0.1
9946,0.152181,89,18,21,26,24,18,21,26,24,0.1,0.1,0.1,0.1
9947,0.172777,104,27,24,26,27,27,24,26,27,0.1,0.1,0.1,0.1
9948,0.180471,111,34,21,26,30,34,21,26,30,0.1,0.1,0.1,0.1
9949,0.207636,112,25,35,29,23,25,35,29,23,0.1,0.1,0.1,0.1
9950,0.174393,92,18,25,27,22,18,25,27,22,0.1,0.1,0.1,0.1
9951,0.204313,113,31,27,30,25,31,27,30,25,0.1,0.1,0.1,0.1
9952,0.166078,100,20,23,30,27,20,23,30,27,0.1,0.1,0.1,0.1
9953,0.178671,105,25,27,31,22,25,27,31,22,0.1,0.1,0.1,0.1
9954,0.192555,107,27,28,30,22,27,28,30,22,0.1,0.1,0.1,0.1
9955,0.176541,97,19,29,22,27,19,29,22,27,0.1,0.1,0.1,0.1
9956,0.218481,118,25,29,31,33,25,29,31,33,0.1,0.1,0.1,0.1
9957,0.158136,97,22,23,26,26,22,23,26,26,0.1,0.1,0.1,0.1
9958,0.14107,91,28,24,24,15,28,24,24,15,0.1,0.1,0.1,0.1
9959,0.184781,119,34,22,31,32,34,22,31,32,0.1,0.1,0.1,0.1
9960,0.162928,101,23,25,26,27,23,25,26,27,0.1,0.1,0.1,0.1
9961,0.194956,105,25,27,21,32,25,27,21,32,0.1,0.1,0.1,0.1
9962,0.201294,113,32,30,27,24,32,30,27,24,0.1,0.1,0.1,0.1
9963,0.161378,96,20,28,22,26,20,28,22,26,0.1,0.1,0.1,0.1
9964,0.187793,117,28,34,23,32,28,34,23,32,0.1,0.1,0.1,0.1
9965,0.194001,116,29,27,32,28,29,27,32,28,0.1,0.1,0.1,0.1
9966,0.197062,110,28,22,29,31,28,22,29,31,0.1,0.1,0.1,0.1
9967,0.176415,95,23,27,25,20,23,27,25,20,0.1,0.1,0.1,0.1
9968,0.172439,97,18,25,27,27,18,25,27,27,0.1,0.1,0.1,0.1
9969,0.205181,118,30,31,28,29,30,31,28,29,0.1,0.1,0.1,0.1
9970,0.223038,131,29,32,34,36,29,32,34,36,0.1,0.1,0.1,0.1
9971,0.184698,109,22,32,29,26,22,32,29,26,0.1,0.1,0.1,0.1
9972,0.161546,84,15,29,17,23,15,29,17,23,0.1,0.1,0.1,0.1
9973,0.224579,119,28,26,32,33,28,26,32,33,0.1,0.1,0.1,0.1
9974,0.186238,99,21,28,24,26,21,28,24,26,0.1,0.1,0.1,0.1
9975,0.206002,111,25,29,30,27,25,29,30,27,0.1,0.1,0.1,0.1
9976,0.193183,108,26,29,32,21,26,29,32,21,0.1,0.1,0.1,0.1
9977,0.227354,120,33,25,34,28,33,25,34,28,0.1,0.1,0.1,0.1
9978,0.18032,106,20,30,30,26,20,30,30,26,0.1,0.1,0.1,0.1
9979,0.195946,120,30,26,31,33,30,26,31,33,0.1,0.1,0.1,0.1
9980,0.166761,103,28,29,20,26,28,29,20,26,0.1,0.1,0.1,0.1
9981,0.182135,113,25,26,27,35,25,26,27,35,0.1,0.1,0.1,0.1
9982,0.174904,101,27,28,21,25,27,28,21,25,0.1,0.1,0.1,0.1
9983,0.156819,86,15,15,30,26,15,15,30,26,0.1,0.1,0.1,0.1
9984,0.185187,110,31,26,32,21,31,26,32,21,0.1,0.1,0.1,0.1
9985,0.167283,101,28,29,18,26,28,29,18,26,0.1,0.1,0.1,0.1
9986,0.1909,107,34,16,27,30,34,16,27,30,0.1,0.1,0.1,0.1
9987,0.225814,120,25,29,30,36,25,29,30,36,0.1,0.1,0.1,0.1
9988,0.202586,105,26,28,22,29,26,28,22,29,0.1,0.1,0.1,0.1
9989,0.202777,107,25,27,31,24,25,27,31,24,0.1,0.1,0.1,0.1
9990,0.204374,112,26,22,33,31,26,22,33,31,0.1,0.1,0.1,0.1
9991,0.178918,99,16,30,27,26,16,30,27,26,0.1,0.1,0.1,0.1
9992,0.164668,92,17,25,27,23,17,25,27,23,0.1,0.1,0.1,0.1
9993,0.216175,126,29,31,31,35,29,31,31,35,0.1,0.1,0.1,0.1
9994,0.16394,99,22,31,25,21,22,31,25,21,0.1,0.1,0.1,0.1
9995,0.220125,115,28,30,25,32,28,30,25,32,0.1,0.1,0.1,0.1
9996,0.171171,106,28,26,21,31,28,26,21,31,0.1,0.1,0.1,0.1
9997,0.157621,97,21,26,26,24,21,26,26,24,0.1,0.1,0.1,0.1
9998,0.130735,81,24,23,19,15,24,23,19,15,0.1,0.1,0.1,0.1
9999,0.2058,126,30,33,34,29,30,33,34,29,0.1,0.1,0.1,0.1
10000,0.199675,108,19,32,27,30,19,32,27,30,0.1,0.1,0.1,0.1
10001,0.199337,104,22,24,27,31,22,24,27,31,0.1,0.1,0.1,0.1
10002,0.167225,101,25,27,16,33,25,27,16,33,0.1,0.1,0.1,0.1
10003,0.181036,112,33,22,27,30,33,22,27,30,0.1,0.1,0.1,0.1
10004,0.160556,95,17,25,29,24,17,25,29,24,0.1,0.1,0.1,0.1
10005,0.196155,113,32,30,23,28,32,30,23,28,0.1,0.1,0.1,0.1
10006,0.222826,116,23,32,30,31,23,32,30,31,0.1,0.1,0.1,0.1
10007,0.178253,100,21,23,24,32,21,23,24,32,0.1,0.1,0.1,0.1
10008,0.180499,99,25,23,21,30,25,23,21,30,0.1,0.1,0.1,0.1
10009,0.171092,95,17,30,28,20,17,30,28,20,0.1,0.1,0.1,0.1
10010,0.177642,112,25,26,30,31,25,26,30,31,0.1,0.1,0.1,0.1
10011,0.217761,143,36,36,33,38,36,36,33,38,0.1,0.1,0.1,0.1
10012,0.158203,104,34,18,23,29,34,18,23,29,0.1,0.1,0.1,0.1
10013,0.220225,117,31,30,30,26,31,30,30,26,0.1,0.1,0.1,0.1
10014,0.15911,94,24,31,23,16,24,31,23,16,0.1,0.1,0.1,0.1
10015,0.207623,118,34,29,35,20,34,29,35,20,0.1,0.1,0.1,0.1
10016,0.169533,96,24,18,25,29,24,18,25,29,0.1,0.1,0.1,0.1
10017,0.206875,120,32,25,34,29,32,25,34,29,0.1,0.1,0.1,0.1
10018,0.173128,101,27,24,24,26,27,24,24,26,0.1,0.1,0.1,0.1
10019,0.163854,98,28,23,17,30,28,23,17,30,0.1,0.1,0.1,0.1
10020,0.167155,98,25,19,22,32,25,19,22,32,0.1,0.1,0.1,0.1
10021,0.194561,114,26,27,29,32,26,27,29,32,0.1,0.1,0.1,0.1
10022,0.201137,119,32,26,27,34,32,26,27,34,0.1,0.1,0.1,0.1
10023,0.15194,90,28,23,15,24,28,23,15,24,0.1,0.1,0.1,0.1
10024,0.152681,91,28,20,26,17,28,20,26,17,0.1,0.1,0.1,0.1
10025,0.191266,102,27,29,25,21,27,29,25,21,0.1,0.1,0.1,0.1
10026,0.173944,108,31,33,19,25,31,33,19,25,0.1,0.1,0.1,0.1
10027,0.163582,99,26,26,28,19,26,26,28,19,0.1,0.1,0.1,0.1
10028,0.189296,111,24,27,29,31,24,27,29,31,0.1,0.1,0.1,0.1
10029,0.16918,97,22,27,23,25,22,27,23,25,0.1,0.1,0.1,0.1
10030,0.185699,115,35,23,26,31,35,23,26,31,0.1,0.1,0.1,0.1
10031,0.172871,111,22,28,29,32,22,28,29,32,0.1,0.1,0.1,0.1
10032,0.195347,118,32,29,30,27,32,29,30,27,0.1,0.1,0.1,0.1
10033,0.189119,120,34,26,32,28,34,26,32,28,0.1,0.1,0.1,0.1
10034,0.179432,101,24,25,29,23,24,25,29,23,0.1,0.1,0.1,0.1
10035,0.232077,127,33,36,28,30,33,36,28,30,0.1,0.1,0.1,0.1
10036,0.205818,114,26,33,24,31,26,33,24,31,0.1,0.1,0.1,0.1
10037,0.215713,124,31,33,34,26,31,33,34,26,0.1,0.1,0.1,0.1
10038,0.206419,115,26,27,30,32,26,27,30,32,0.1,0.1,0.1,0.1
10039,0.17263,95,29,18,23,25,29,18,23,25,0.1,0.1,0.1,0.1
10040,0.155028,83,25,22,16,20,25,22,16,20,0.1,0.1,0.1,0.1
10041,0.163907,95,24,25,28,18,24,25,28,18,0.1,0.1,0.1,0.1
10042,0.169919,104,24,28,25,27,24,28,25,27,0.1,0.1,0.1,0.1
10043,0.170977,101,30,27,24,20,30,27,24,20,0.1,0.1,0.1,0.1
10044,0.197553,122,20,36,32,34,20,36,32,34,0.1,0.1,0.1,0.1
10045,0.179318,111,29,31,27,24,29,31,27,24,0.1,0.1,0.1,0.1
10046,0.169429,108,19,29,32,28,19,29,32,28,0.1,0.1,0.1,0.1
10047,0.176475,112,25,28,29,30,25,28,29,30,0.1,0.1,0.1,0.1
10048,0.159705,92,25,21,28,18,25,21,28,18,0.1,0.1,0.1,0.1
10049,0.208518,124,29,30,31,34,29,30,31,34,0.1,0.1,0.1,0.1
10050,0.202945,114,32,21,33,28,32,21,33,28,0.1,0.1,0.1,0.1
10051,0.186725,114,31,24,26,33,31,24,26,33,0.1,0.1,0.1,0.1
10052,0.212019,127,33,34,29,31,33,34,29,31,0.1,0.1,0.1,0.1
10053,0.167729,101,31,18,25,27,31,18,25,27,0.1,0.1,0.1,0.1
10054,0.203181,118,34,24,29,31,34,24,29,31,0.1,0.1,0.1,0.1
10055,0.178405,97,17,24,30,26,17,24,30,26,0.1,0.1,0.1,0.1
10056,0.212368,116,31,22,33,30,31,22,33,30,0.1,0.1,0.1,0.1
10057,0.244688,126,26,33,35,32,26,33,35,32,0.1,0.1,0.1,0.1
10058,0.195151,105,19,30,28,28,19,30,28,28,0.1,0.1,0.1,0.1
10059,0.231765,124,28,29,33,34,28,29,33,34,0.1,0.1,0.1,0.1
10060,0.197931,117,19,31,33,34,19,31,33,34,0.1,0.1,0.1,0.1
10061,0.180401,101,24,19,32,26,24,19,32,26,0.1,0.1,0.1,0.1
10062,0.176941,103,26,19,28,30,26,19,28,30,0.1,0.1,0.1,0.1
10063,0.183664,110,27,30,28,25,27,30,28,25,0.1,0.1,0.1,0.1
10064,0.20845,123,32,33,29,29,32,33,29,29,0.1,0.1,0.1,0.1
10065,0.181926,114,31,33,24,26,31,33,24,26,0.1,0.1,0.1,0.1
10066,0.180715,110,22,27,29,32,22,27,29,32,0.1,0.1,0.1,0.1
10067,0.153805,93,24,25,22,22,24,25,22,22,0.1,0.1,0.1,0.1
10068,0.191356,120,36,23,35,26,36,23,35,26,0.1,0.1,0.1,0.1
10069,0.168501,106,29,31,26,20,29,31,26,20,0.1,0.1,0.1,0.1
10070,0.178988,112,29,30,25,28,29,30,25,28,0.1,0.1,0.1,0.1
10071,0.229153,128,29,32,33,34,29,32,33,34,0.1,0.1,0.1,0.1
10072,0.154877,94,26,31,13,24,26,31,13,24,0.1,0.1,0.1,0.1
10073,0.190037,115,28,31,24,32,28,31,24,32,0.1,0.1,0.1,0.1
10074,0.160322,97,26,20,27,24,26,20,27,24,0.1,0.1,0.1,0.1
10075,0.185528,102,18,30,31,23,18,30,31,23,0.1,0.1,0.1,0.1
10076,0.192778,105,28,29,25,23,28,29,25,23,0.1,0.1,0.1,0.1
10077,0.219498,118,33,30,27,28,33,30,27,28,0.1,0.1,0.1,0.1
10078,0.214111,121,31,32,28,30,31,32,28,30,0.1,0.1,0.1,0.1
10079,0.204449,121,35,29,24,33,35,29,24,33,0.1,0.1,0.1,0.1
10080,0.188146,112,31,26,25,30,31,26,25,30,0.1,0.1,0.1,0.1
10081,0.206013,124,29,33,33,29,29,33,33,29,0.1,0.1,0.1,0.1
10082,0.217051,116,30,31,26,29,30,31,26,29,0.1,0.1,0.1,0.1
10083,0.173897,105,23,26,29,27,23,26,29,27,0.1,0.1,0.1,0.1
10084,0.153962,97,17,26,28,26,17,26,28,26,0.1,0.1,0.1,0.1
10085,0.164273,101,26,20,25,30,26,20,25,30,0.1,0.1,0.1,0.1
10086,0.197386,112,28,31,26,27,28,31,26,27,0.1,0.1,0.1,0.1
10087,0.211973,122,27,33,30,32,27,33,30,32,0.1,0.1,0.1,0.1
10088,0.188079,97,28,19,26,24,28,19,26,24,0.1,0.1,0.1,0.1
10089,0.221854,125,32,35,30,28,32,35,30,28,0.1,0.1,0.1,0.1
10090,0.152059,95,23,25,18,29,23,25,18,29,0.1,0.1,0.1,0.1
10091,0.198496,125,36,34,30,25,36,34,30,25,0.1,0.1,0.1,0.1
10092,0.170324,108,28,29,27,24,28,29,27,24,0.1,0.1,0.1,0.1
10093,0.197622,112,25,29,33,25,25,29,33,25,0.1,0.1,0.1,0.1
10094,0.213376,118,32,33,30,23,32,33,30,23,0.1,0.1,0.1,0.1
10095,0.160954,90,26,20,21,23,26,20,21,23,0.1,0.1,0.1,0.1
10096,0.188663,112,30,24,27,31,30,24,27,31,0.1,0.1,0.1,0.1
10097,0.169949,106,28,27,28,23,28,27,28,23,0.1,0.1,0.1,0.1
10098,0.210677,130,36,29,32,33,36,29,32,33,0.1,0.1,0.1,0.1
10099,0.155276,95,27,29,18,21,27,29,18,21,0.1,0.1,0.1,0.1
10100,0.218752,123,30,32,33,28,30,32,33,28,0.1,0.1,0.1,0.1
10101,0.215915,117,27,27,30,33,27,27,30,33,0.1,0.1,0.1,0.1
10102,0.224287,120,35,26,29,30,35,26,29,30,0.1,0.1,0.1,0.1
10103,0.187953,101,16,30,27,28,16,30,27,28,0.1,0.1,0.1,0.1
10104,0.240727,130,31,32,33,34,31,32,33,34,0.1,0.1,0.1,0.1
10105,0.193716,105,25,27,25,28,25,27,25,28,0.1,0.1,0.1,0.1
10106,0.200466,103,27,29,22,25,27,29,22,25,0.1,0.1,0.1,0.1
10107,0.238668,126,28,31,33,34,28,31,33,34,0.1,0.1,0.1,0.1
10108,0.212851,113,31,32,24,26,31,32,24,26,0.1,0.1,0.1,0.1
10109,0.191686,105,28,24,26,27,28,24,26,27,0.1,0.1,0.1,0.1
10110,0.194247,116,31,32,26,27,31,32,26,27,0.1,0.1,0.1,0.1
10111,0.14707,92,24,19,19,30,24,19,19,30,0.1,0.1,0.1,0.1
10112,0.189811,116,26,29,33,28,26,29,33,28,0.1,0.1,0.1,0.1
10113,0.196482,118,29,30,26,33,29,30,26,33,0.1,0.1,0.1,0.1
10114,0.149406,89,20,24,19,26,20,24,19,26,0.1,0.1,0.1,0.1
10115,0.199729,112,30,29,26,27,30,29,26,27,0.1,0.1,0.1,0.1
10116,0.154701,91,15,25,29,22,15,25,29,22,0.1,0.1,0.1,0.1
10117,0.181331,109,30,22,25,32,30,22,25,32,0.1,0.1,0.1,0.1
10118,0.186164,116,29,24,31,32,29,24,31,32,0.1,0.1,0.1,0.1
10119,0.186989,115,30,24,33,28,30,24,33,28,0.1,0.1,0.1,0.1
10120,0.184076,116,29,32,22,33,29,32,22,33,0.1,0.1,0.1,0.1
10121,0.21425,124,34,26,33,31,34,26,33,31,0.1,0.1,0.1,0.1
10122,0.185412,104,21,30,29,24,21,30,29,24,0.1,0.1,0.1,0.1
10123,0.219227,122,31,33,31,27,31,33,31,27,0.1,0.1,0.1,0.1
10124,0.158321,90,17,20,26,27,17,20,26,27,0.1,0.1,0.1,0.1
10125,0.191546,115,25,33,28,29,25,33,28,29,0.1,0.1,0.1,0.1
10126,0.189505,115,34,21,29,31,34,21,29,31,0.1,0.1,0.1,0.1
10127,0.190125,97,26,24,23,24,26,24,23,24,0.1,0.1,0.1,0.1
10128,0.176663,91,21,24,19,27,21,24,19,27,0.1,0.1,0.1,0.1
10129,0.184402,97,24,26,16,31,24,26,16,31,0.1,0.1,0.1,0.1
10130,0.212483,112,21,29,30,32,21,29,30,32,0.1,0.1,0.1,0.1
10131,0.206237,112,27,29,24,32,27,29,24,32,0.1,0.1,0.1,0.1
10132,0.181192,99,26,28,22,23,26,28,22,23,0.1,0.1,0.1,0.1
10133,0.250986,138,32,36,39,31,32,36,39,31,0.1,0.1,0.1,0.1
10134,0.207894,114,27,25,30,32,27,25,30,32,0.1,0.1,0.1,0.1
10135,0.175597,92,15,30,22,25,15,30,22,25,0.1,0.1,0.1,0.1
10136,0.189135,99,19,25,21,34,19,25,21,34,0.1,0.1,0.1,0.1
10137,0.212517,113,26,34,30,23,26,34,30,23,0.1,0.1,0.1,0.1
10138,0.185857,97,30,25,20,22,30,25,20,22,0.1,0.1,0.1,0.1
10139,0.189554,108,29,32,27,20,29,32,27,20,0.1,0.1,0.1,0.1
10140,0.194082,112,29,30,31,22,29,30,31,22,0.1,0.1,0.1,0.1
10141,0.180686,115,30,32,26,27,30,32,26,27,0.1,0.1,0.1,0.1
10142,0.167105,104,25,26,22,31,25,26,22,31,0.1,0.1,0.1,0.1
10143,0.155547,95,20,23,27,25,20,23,27,25,0.1,0.1,0.1,0.1
10144,0.162716,98,20,21,28,29,20,21,28,29,0.1,0.1,0.1,0.1
10145,0.191849,110,29,24,26,31,29,24,26,31,0.1,0.1,0.1,0.1
10146,0.235429,135,37,33,35,30,37,33,35,30,0.1,0.1,0.1,0.1
10147,0.216529,126,36,27,31,32,36,27,31,32,0.1,0.1,0.1,0.1
10148,0.222212,128,33,35,28,32,33,35,28,32,0.1,0.1,0.1,0.1
10149,0.254137,127,33,36,32,26,33,36,32,26,0.1,0.1,0.1,0.1
10150,0.2378,125,34,32,34,25,34,32,34,25,0.1,0.1,0.1,0.1
10151,0.213569,113,23,27,31,32,23,27,31,32,0.1,0.1,0.1,0.1
10152,0.202717,111,26,27,28,30,26,27,28,30,0.1,0.1,0.1,0.1
10153,0.197722,111,23,31,28,29,23,31,28,29,0.1,0.1,0.1,0.1
10154,0.168425,101,22,27,23,29,22,27,23,29,0.1,0.1,0.1,0.1
10155,0.165153,100,25,29,22,24,25,29,22,24,0.1,0.1,0.1,0.1
10156,0.174707,106,31,26,28,21,31,26,28,21,0.1,0.1,0.1,0.1
10157,0.192389,115,25,30,32,28,25,30,32,28,0.1,0.1,0.1,0.1
10158,0.202406,115,20,35,31,29,20,35,31,29,0.1,0.1,0.1,0.1
10159,0.218615,128,34,35,32,27,34,35,32,27,0.1,0.1,0.1,0.1
10160,0.223145,110,28,26,26,30,28,26,26,30,0.1,0.1,0.1,0.1
10161,0.182291,95,21,28,21,25,21,28,21,25,0.1,0.1,0.1,0.1
10162,0.189085,99,20,29,27,23,20,29,27,23,0.1,0.1,0.1,0.1
10163,0.194893,106,28,26,30,22,28,26,30,22,0.1,0.1,0.1,0.1
10164,0.185835,102,27,29,23,23,27,29,23,23,0.1,0.1,0.1,0.1
10165,0.220519,119,32,27,29,31,32,27,29,31,0.1,0.1,0.1,0.1
10166,0.210235,110,31,24,33,22,31,24,33,22,0.1,0.1,0.1,0.1
10167,0.217171,114,24,28,29,33,24,28,29,33,0.1,0.1,0.1,0.1
10168,0.208679,110,31,24,27,28,31,24,27,28,0.1,0.1,0.1,0.1
10169,0.22911,117,29,25,31,32,29,25,31,32,0.1,0.1,0.1,0.1
10170,0.216215,108,31,22,25,30,31,22,25,30,0.1,0.1,0.1,0.1
10171,0.209057,111,22,33,30,26,22,33,30,26,0.1,0.1,0.1,0.1
10172,0.24066,132,28,43,27,34,28,43,27,34,0.1,0.1,0.1,0.1
10173,0.197714,110,32,26,28,24,32,26,28,24,0.1,0.1,0.1,0.1
10174,0.194087,111,31,29,27,24,31,29,27,24,0.1,0.1,0.1,0.1
10175,0.202387,109,23,32,29,25,23,32,29,25,0.1,0.1,0.1,0.1
10176,0.210453,117,24,29,31,33,24,29,31,33,0.1,0.1,0.1,0.1
10177,0.186283,104,29,26,30,19,29,26,30,19,0.1,0.1,0.1,0.1
10178,0.206071,111,30,26,31,24,30,26,31,24,0.1,0.1,0.1,0.1
10179,0.248382,128,29,38,26,35,29,38,26,35,0.1,0.1,0.1,0.1
10180,0.196116,103,24,20,27,32,24,20,27,32,0.1,0.1,0.1,0.1
10181,0.204268,114,31,24,32,27,31,24,32,27,0.1,0.1,0.1,0.1
10182,0.213905,119,34,31,26,28,34,31,26,28,0.1,0.1,0.1,0.1
10183,0.196265,110,26,24,29,31,26,24,29,31,0.1,0.1,0.1,0.1
10184,0.245355,111,29,28,29,25,29,28,29,25,0.1,0.1,0.1,0.1
10185,0.252918,139,35,28,37,39,35,28,37,39,0.1,0.1,0.1,0.1
10186,0.221187,123,27,31,32,33,27,31,32,33,0.1,0.1,0.1,0.1
10187,0.199426,111,22,30,31,28,22,30,31,28,0.1,0.1,0.1,0.1
10188,0.204934,109,30,22,28,29,30,22,28,29,0.1,0.1,0.1,0.1
10189,0.203764,112,23,24,31,34,23,24,31,34,0.1,0.1,0.1,0.1
10190,0.183861,103,25,23,24,31,25,23,24,31,0.1,0.1,0.1,0.1
10191,0.233403,118,30,28,32,28,30,28,32,28,0.1,0.1,0.1,0.1
10192,0.199254,113,30,23,28,32,30,23,28,32,0.1,0.1,0.1,0.1
10193,0.2135,118,27,32,25,34,27,32,25,34,0.1,0.1,0.1,0.1
10194,0.175491,97,19,26,29,23,19,26,29,23,0.1,0.1,0.1,0.1
10195,0.178626,108,30,21,30,27,30,21,30,27,0.1,0.1,0.1,0.1
10196,0.207766,122,29,35,33,25,29,35,33,25,0.1,0.1,0.1,0.1
10197,0.192602,115,31,34,35,15,31,34,35,15,0.1,0.1,0.1,0.1
10198,0.173268,98,23,30,24,21,23,30,24,21,0.1,0.1,0.1,0.1
10199,0.194899,106,27,29,19,31,27,29,19,31,0.1,0.1,0.1,0.1
10200,0.187315,105,21,23,29,32,21,23,29,32,0.1,0.1,0.1,0.1
10201,0.157066,87,21,18,20,28,21,18,20,28,0.1,0.1,0.1,0.1
10202,0.181463,100,26,31,20,23,26,31,20,23,0.1,0.1,0.1,0.1
10203,0.20964,118,26,32,36,24,26,32,36,24,0.1,0.1,0.1,0.1
10204,0.208044,119,31,32,33,23,31,32,33,23,0.1,0.1,0.1,0.1
10205,0.183348,110,29,26,33,22,29,26,33,22,0.1,0.1,0.1,0.1
10206,0.187772,112,26,28,32,26,26,28,32,26,0.1,0.1,0.1,0.1
10207,0.196102,111,30,20,32,29,30,20,32,29,0.1,0.1,0.1,0.1
10208,0.166159,92,28,15,23,26,28,15,23,26,0.1,0.1,0.1,0.1
10209,0.204575,117,31,25,28,33,31,25,28,33,0.1,0.1,0.1,0.1
10210,0.202173,127,29,31,32,35,29,31,32,35,0.1,0.1,0.1,0.1
10211,0.145582,91,24,18,20,29,24,18,20,29,0.1,0.1,0.1,0.1
10212,0.197159,121,32,28,30,31,32,28,30,31,0.1,0.1,0.1,0.1
10213,0.17655,89,22,25,26,16,22,25,26,16,0.1,0.1,0.1,0.1
10214,0.178956,96,27,22,19,28,27,22,19,28,0.1,0.1,0.1,0.1
