episode,ep_length,ep_env_return_p0,ep_shaping_return_p0,ep_final_bonus_p0,ep_env_return_avg,ep_shaping_return_avg,ep_final_bonus_avg,epsilon
70213,34.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
70214,30.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
70215,33.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
70216,36.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
70217,43.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
70218,40.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
70219,38.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
70220,37.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
70221,39.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
70222,28.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
70223,35.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
70224,29.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
70225,30.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
70226,32.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
70227,35.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
70228,31.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
70229,31.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
70230,26.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
70231,28.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
70232,32.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
70233,31.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
70234,32.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
70235,31.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
70236,33.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
70237,33.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
70238,34.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
70239,33.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
70240,31.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
70241,32.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
70242,39.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
70243,28.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
70244,27.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
70245,33.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
70246,36.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
70247,26.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
70248,40.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
70249,32.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
70250,31.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
70251,35.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
70252,35.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
70253,31.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
70254,41.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
70255,34.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
70256,38.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
70257,32.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
70258,36.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
70259,34.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
70260,37.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
70261,27.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
70262,22.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
70263,31.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
70264,32.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
70265,33.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
70266,36.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
70267,35.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
70268,33.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
70269,36.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
70270,42.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
70271,37.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
70272,42.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
70273,33.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
70274,38.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
70275,37.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
70276,40.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
70277,33.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
70278,35.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
70279,36.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
70280,34.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
70281,30.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
70282,36.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
70283,36.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
70284,34.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
70285,32.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
70286,35.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
70287,25.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
70288,38.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
70289,34.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
70290,37.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
70291,28.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
70292,34.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
70293,28.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
70294,32.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
70295,35.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
70296,37.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
70297,31.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
70298,36.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
70299,31.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
70300,32.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
70301,33.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
70302,35.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
70303,38.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
70304,35.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
70305,30.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
70306,36.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
70307,29.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
70308,31.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
70309,33.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
70310,29.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
70311,32.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
70312,33.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
70313,31.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
70314,30.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
70315,31.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
70316,34.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
70317,30.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
70318,30.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
70319,34.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
70320,32.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
70321,33.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
70322,36.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
70323,34.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
70324,36.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
70325,41.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
70326,35.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
70327,26.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
70328,33.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
70329,28.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
70330,31.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
70331,34.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
70332,40.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
70333,35.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
70334,37.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
70335,32.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
70336,38.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
70337,36.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
70338,26.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
70339,34.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
70340,35.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
70341,33.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
70342,33.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
70343,37.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
70344,27.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
70345,31.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
70346,36.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
70347,31.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
70348,41.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
70349,30.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
70350,34.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
70351,32.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
70352,37.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
70353,34.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
70354,28.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
70355,37.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
70356,33.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
70357,30.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
70358,36.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
70359,34.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
70360,34.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
70361,28.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
70362,32.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
70363,26.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
70364,37.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
70365,39.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
70366,28.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
70367,26.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
70368,28.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
70369,34.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
70370,39.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
70371,36.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
70372,43.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
70373,29.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
70374,34.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
70375,35.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
70376,31.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
70377,33.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
70378,29.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
70379,36.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
70380,21.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
70381,28.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
70382,30.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
70383,32.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
70384,32.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
70385,25.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
70386,36.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
70387,33.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
70388,33.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
70389,35.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
70390,27.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
70391,31.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
70392,40.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
70393,34.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
70394,35.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
70395,36.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
70396,33.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
70397,34.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
70398,35.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
70399,35.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
70400,35.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
70401,31.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
70402,24.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
70403,26.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
70404,29.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
70405,38.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
70406,34.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
70407,35.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
70408,33.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
70409,30.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
70410,34.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
70411,45.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
70412,34.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
70413,34.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
70414,40.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
70415,40.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
70416,35.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
70417,38.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
70418,37.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
70419,33.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
70420,45.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
70421,39.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
70422,32.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
70423,35.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
70424,35.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
70425,29.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
70426,41.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
70427,27.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
70428,42.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
70429,29.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
70430,33.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
70431,38.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
70432,29.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
70433,39.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
70434,42.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
70435,42.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
70436,37.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
70437,39.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
70438,36.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
70439,41.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
70440,31.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
70441,34.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
70442,39.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
70443,26.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
70444,32.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
70445,31.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
70446,33.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
70447,29.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
70448,31.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
70449,30.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
70450,38.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
70451,31.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
70452,34.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
70453,36.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
70454,38.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
70455,39.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
70456,37.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
70457,36.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
70458,33.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
70459,37.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
70460,37.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
70461,36.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
70462,30.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
70463,22.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
70464,33.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
70465,33.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
70466,29.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
70467,32.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
70468,33.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
70469,28.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
70470,34.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
70471,32.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
70472,38.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
70473,37.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
70474,37.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
70475,37.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
70476,35.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
70477,35.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
70478,29.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
70479,30.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
70480,30.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
70481,34.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
70482,37.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
70483,39.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
70484,34.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
70485,27.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
70486,37.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
70487,34.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
70488,35.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
70489,33.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
70490,30.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
70491,39.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
70492,36.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
70493,32.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
70494,37.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
70495,39.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
70496,38.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
70497,37.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
70498,37.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
70499,43.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
70500,39.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
70501,31.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
70502,36.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
70503,41.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
70504,36.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
70505,31.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
70506,34.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
70507,35.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
70508,33.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
70509,36.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
70510,38.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
70511,38.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
70512,39.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
70513,40.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
70514,35.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
70515,41.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
70516,36.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
70517,31.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
70518,34.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
70519,35.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
70520,36.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
70521,38.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
70522,32.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
70523,32.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
70524,37.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
70525,37.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
70526,32.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
70527,30.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
70528,34.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
70529,34.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
70530,32.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
70531,36.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
70532,28.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
70533,32.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
70534,42.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
70535,33.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
70536,32.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
70537,36.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
70538,41.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
70539,32.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
70540,38.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
70541,35.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
70542,34.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
70543,38.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
70544,39.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
70545,32.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
70546,33.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
70547,29.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
70548,35.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
70549,37.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
70550,41.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
70551,32.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
70552,34.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
70553,38.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
70554,35.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
70555,37.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
70556,32.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
70557,37.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
70558,36.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
70559,36.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
70560,33.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
70561,31.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
70562,38.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
70563,35.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
70564,36.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
70565,24.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
70566,35.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
70567,30.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
70568,20.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
70569,33.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
70570,32.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
70571,28.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
70572,34.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
70573,31.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
70574,25.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
70575,27.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
70576,37.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
70577,20.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
70578,30.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
70579,34.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
70580,32.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
70581,35.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
70582,24.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
70583,28.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
70584,35.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
70585,35.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
70586,35.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
70587,25.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
70588,25.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
70589,20.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
70590,31.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
70591,28.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
70592,27.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
70593,34.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
70594,30.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
70595,29.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
70596,22.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
70597,30.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
70598,34.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
70599,36.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
70600,33.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
70601,28.0,0.0,0.0,0.0,1.5,0.0,0.0,0.05
70602,40.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
70603,36.0,3.0,0.0,0.0,1.5,0.0,0.0,0.05
70604,34.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
70605,36.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
70606,36.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
70607,27.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
70608,38.0,1.0,0.0,0.0,1.5,0.0,0.0,0.05
70609,30.0,2.0,0.0,0.0,1.5,0.0,0.0,0.05
