episode,wall_s,steps,p0_transitions,p1_transitions,p2_transitions,p3_transitions,p0_train_calls,p1_train_calls,p2_train_calls,p3_train_calls,eps_p0,eps_p1,eps_p2,eps_p3
7483,0.211461,136,36,30,32,38,36,30,32,38,0.1,0.1,0.1,0.1
7484,0.222905,143,37,38,33,35,37,38,33,35,0.1,0.1,0.1,0.1
7485,0.1712,107,14,28,29,36,14,28,29,36,0.1,0.1,0.1,0.1
7486,0.193555,112,26,32,30,24,26,32,30,24,0.1,0.1,0.1,0.1
7487,0.233584,133,37,31,32,33,37,31,32,33,0.1,0.1,0.1,0.1
7488,0.216331,121,35,30,23,33,35,30,23,33,0.1,0.1,0.1,0.1
7489,0.207319,115,21,26,35,33,21,26,35,33,0.1,0.1,0.1,0.1
7490,0.1969,115,22,27,34,32,22,27,34,32,0.1,0.1,0.1,0.1
7491,0.172139,106,27,28,25,26,27,28,25,26,0.1,0.1,0.1,0.1
7492,0.181804,96,31,27,18,20,31,27,18,20,0.1,0.1,0.1,0.1
7493,0.195124,114,29,27,27,31,29,27,27,31,0.1,0.1,0.1,0.1
7494,0.157858,95,18,29,23,25,18,29,23,25,0.1,0.1,0.1,0.1
7495,0.163881,102,27,16,29,30,27,16,29,30,0.1,0.1,0.1,0.1
7496,0.181082,113,30,29,26,28,30,29,26,28,0.1,0.1,0.1,0.1
7497,0.194388,117,28,34,30,25,28,34,30,25,0.1,0.1,0.1,0.1
7498,0.184323,101,26,27,19,29,26,27,19,29,0.1,0.1,0.1,0.1
7499,0.224909,124,34,36,30,24,34,36,30,24,0.1,0.1,0.1,0.1
7500,0.231052,125,25,33,35,32,25,33,35,32,0.1,0.1,0.1,0.1
7501,0.212129,119,20,34,30,35,20,34,30,35,0.1,0.1,0.1,0.1
7502,0.167923,103,22,26,27,28,22,26,27,28,0.1,0.1,0.1,0.1
7503,0.213537,121,29,31,35,26,29,31,35,26,0.1,0.1,0.1,0.1
7504,0.22693,136,37,29,34,36,37,29,34,36,0.1,0.1,0.1,0.1
7505,0.18186,103,20,32,28,23,20,32,28,23,0.1,0.1,0.1,0.1
7506,0.221947,124,32,33,29,30,32,33,29,30,0.1,0.1,0.1,0.1
7507,0.159078,94,31,19,26,18,31,19,26,18,0.1,0.1,0.1,0.1
7508,0.200387,115,33,31,27,24,33,31,27,24,0.1,0.1,0.1,0.1
7509,0.194228,114,26,31,33,24,26,31,33,24,0.1,0.1,0.1,0.1
7510,0.215642,119,30,25,31,33,30,25,31,33,0.1,0.1,0.1,0.1
7511,0.194553,113,30,25,31,27,30,25,31,27,0.1,0.1,0.1,0.1
7512,0.17205,104,28,29,22,25,28,29,22,25,0.1,0.1,0.1,0.1
7513,0.181094,114,30,31,23,30,30,31,23,30,0.1,0.1,0.1,0.1
7514,0.177824,105,23,34,20,28,23,34,20,28,0.1,0.1,0.1,0.1
7515,0.220315,125,33,35,27,30,33,35,27,30,0.1,0.1,0.1,0.1
7516,0.15336,97,22,28,33,14,22,28,33,14,0.1,0.1,0.1,0.1
7517,0.199316,121,35,30,32,24,35,30,32,24,0.1,0.1,0.1,0.1
7518,0.173847,100,18,23,31,28,18,23,31,28,0.1,0.1,0.1,0.1
7519,0.200244,116,36,28,32,20,36,28,32,20,0.1,0.1,0.1,0.1
7520,0.205582,115,27,29,33,26,27,29,33,26,0.1,0.1,0.1,0.1
7521,0.192412,120,35,33,22,30,35,33,22,30,0.1,0.1,0.1,0.1
7522,0.189061,119,30,33,22,34,30,33,22,34,0.1,0.1,0.1,0.1
7523,0.209077,124,39,28,26,31,39,28,26,31,0.1,0.1,0.1,0.1
7524,0.198357,114,31,25,28,30,31,25,28,30,0.1,0.1,0.1,0.1
7525,0.216807,121,33,22,36,30,33,22,36,30,0.1,0.1,0.1,0.1
7526,0.230975,128,32,33,34,29,32,33,34,29,0.1,0.1,0.1,0.1
7527,0.231692,137,38,31,33,35,38,31,33,35,0.1,0.1,0.1,0.1
7528,0.200445,120,35,29,25,31,35,29,25,31,0.1,0.1,0.1,0.1
7529,0.173076,108,30,34,18,26,30,34,18,26,0.1,0.1,0.1,0.1
7530,0.18609,114,35,26,34,19,35,26,34,19,0.1,0.1,0.1,0.1
7531,0.21364,130,37,35,32,26,37,35,32,26,0.1,0.1,0.1,0.1
7532,0.190502,120,28,29,30,33,28,29,30,33,0.1,0.1,0.1,0.1
7533,0.158744,100,30,26,15,29,30,26,15,29,0.1,0.1,0.1,0.1
7534,0.185069,118,38,23,30,27,38,23,30,27,0.1,0.1,0.1,0.1
7535,0.164023,105,22,28,29,26,22,28,29,26,0.1,0.1,0.1,0.1
7536,0.184512,113,25,26,32,30,25,26,32,30,0.1,0.1,0.1,0.1
7537,0.236261,125,29,33,29,34,29,33,29,34,0.1,0.1,0.1,0.1
7538,0.184059,110,24,20,35,31,24,20,35,31,0.1,0.1,0.1,0.1
7539,0.199943,121,31,26,34,30,31,26,34,30,0.1,0.1,0.1,0.1
7540,0.167674,102,23,28,27,24,23,28,27,24,0.1,0.1,0.1,0.1
7541,0.183732,109,30,19,27,33,30,19,27,33,0.1,0.1,0.1,0.1
7542,0.202645,122,33,28,30,31,33,28,30,31,0.1,0.1,0.1,0.1
7543,0.204105,123,28,26,31,38,28,26,31,38,0.1,0.1,0.1,0.1
7544,0.207391,128,33,28,35,32,33,28,35,32,0.1,0.1,0.1,0.1
7545,0.182244,113,28,31,25,29,28,31,25,29,0.1,0.1,0.1,0.1
7546,0.166155,103,24,21,27,31,24,21,27,31,0.1,0.1,0.1,0.1
7547,0.203685,126,38,36,23,29,38,36,23,29,0.1,0.1,0.1,0.1
7548,0.25683,143,40,35,39,29,40,35,39,29,0.1,0.1,0.1,0.1
7549,0.217852,139,32,33,38,36,32,33,38,36,0.1,0.1,0.1,0.1
7550,0.207381,121,35,32,25,29,35,32,25,29,0.1,0.1,0.1,0.1
7551,0.224458,123,32,29,31,31,32,29,31,31,0.1,0.1,0.1,0.1
7552,0.176433,110,33,31,22,24,33,31,22,24,0.1,0.1,0.1,0.1
7553,0.200883,124,35,29,34,26,35,29,34,26,0.1,0.1,0.1,0.1
7554,0.181394,111,32,25,26,28,32,25,26,28,0.1,0.1,0.1,0.1
7555,0.155788,98,29,23,33,13,29,23,33,13,0.1,0.1,0.1,0.1
7556,0.166212,104,22,30,24,28,22,30,24,28,0.1,0.1,0.1,0.1
7557,0.207101,122,28,32,35,27,28,32,35,27,0.1,0.1,0.1,0.1
7558,0.193204,119,28,34,24,33,28,34,24,33,0.1,0.1,0.1,0.1
7559,0.147785,93,16,19,25,33,16,19,25,33,0.1,0.1,0.1,0.1
7560,0.217614,127,30,26,35,36,30,26,35,36,0.1,0.1,0.1,0.1
7561,0.215627,125,34,36,26,29,34,36,26,29,0.1,0.1,0.1,0.1
7562,0.188375,108,29,23,25,31,29,23,25,31,0.1,0.1,0.1,0.1
7563,0.189723,118,33,24,30,31,33,24,30,31,0.1,0.1,0.1,0.1
7564,0.240844,138,37,31,34,36,37,31,34,36,0.1,0.1,0.1,0.1
7565,0.192941,117,26,28,29,34,26,28,29,34,0.1,0.1,0.1,0.1
7566,0.181666,111,30,25,27,29,30,25,27,29,0.1,0.1,0.1,0.1
7567,0.177093,107,23,30,28,26,23,30,28,26,0.1,0.1,0.1,0.1
7568,0.192373,117,28,22,33,34,28,22,33,34,0.1,0.1,0.1,0.1
7569,0.225337,131,37,29,31,34,37,29,31,34,0.1,0.1,0.1,0.1
7570,0.186312,107,35,25,21,26,35,25,21,26,0.1,0.1,0.1,0.1
7571,0.177142,111,32,27,19,33,32,27,19,33,0.1,0.1,0.1,0.1
7572,0.148957,91,19,26,15,31,19,26,15,31,0.1,0.1,0.1,0.1
7573,0.229082,125,25,28,32,40,25,28,32,40,0.1,0.1,0.1,0.1
7574,0.208869,119,28,33,32,26,28,33,32,26,0.1,0.1,0.1,0.1
7575,0.220028,125,29,33,36,27,29,33,36,27,0.1,0.1,0.1,0.1
7576,0.183063,105,26,30,28,21,26,30,28,21,0.1,0.1,0.1,0.1
7577,0.194911,111,29,34,22,26,29,34,22,26,0.1,0.1,0.1,0.1
7578,0.207883,115,33,23,27,32,33,23,27,32,0.1,0.1,0.1,0.1
7579,0.20434,111,24,25,33,29,24,25,33,29,0.1,0.1,0.1,0.1
7580,0.213023,113,21,32,27,33,21,32,27,33,0.1,0.1,0.1,0.1
7581,0.220591,137,32,33,37,35,32,33,37,35,0.1,0.1,0.1,0.1
7582,0.152377,101,27,21,24,29,27,21,24,29,0.1,0.1,0.1,0.1
7583,0.208236,125,35,28,30,32,35,28,30,32,0.1,0.1,0.1,0.1
7584,0.173008,109,32,29,23,25,32,29,23,25,0.1,0.1,0.1,0.1
7585,0.186102,117,31,32,25,29,31,32,25,29,0.1,0.1,0.1,0.1
7586,0.165255,105,18,34,20,33,18,34,20,33,0.1,0.1,0.1,0.1
7587,0.179554,116,33,27,27,29,33,27,27,29,0.1,0.1,0.1,0.1
7588,0.169821,108,24,27,26,31,24,27,26,31,0.1,0.1,0.1,0.1
7589,0.186688,123,30,33,34,26,30,33,34,26,0.1,0.1,0.1,0.1
7590,0.212046,130,35,30,32,33,35,30,32,33,0.1,0.1,0.1,0.1
7591,0.174353,116,26,28,30,32,26,28,30,32,0.1,0.1,0.1,0.1
7592,0.194964,117,30,32,29,26,30,32,29,26,0.1,0.1,0.1,0.1
7593,0.175358,98,19,30,23,26,19,30,23,26,0.1,0.1,0.1,0.1
7594,0.17314,104,33,21,27,23,33,21,27,23,0.1,0.1,0.1,0.1
7595,0.196421,119,32,25,28,34,32,25,28,34,0.1,0.1,0.1,0.1
7596,0.149521,89,27,29,14,19,27,29,14,19,0.1,0.1,0.1,0.1
7597,0.20304,119,28,29,29,33,28,29,29,33,0.1,0.1,0.1,0.1
7598,0.155792,102,24,31,19,28,24,31,19,28,0.1,0.1,0.1,0.1
7599,0.174431,108,31,28,21,28,31,28,21,28,0.1,0.1,0.1,0.1
7600,0.219947,122,31,33,24,34,31,33,24,34,0.1,0.1,0.1,0.1
7601,0.166453,102,25,22,27,28,25,22,27,28,0.1,0.1,0.1,0.1
7602,0.201412,120,33,36,23,28,33,36,23,28,0.1,0.1,0.1,0.1
7603,0.222954,131,34,22,36,39,34,22,36,39,0.1,0.1,0.1,0.1
7604,0.204197,115,17,30,35,33,17,30,35,33,0.1,0.1,0.1,0.1
7605,0.22419,125,31,27,32,35,31,27,32,35,0.1,0.1,0.1,0.1
7606,0.197923,121,28,30,26,37,28,30,26,37,0.1,0.1,0.1,0.1
7607,0.193715,125,42,32,25,26,42,32,25,26,0.1,0.1,0.1,0.1
7608,0.148922,98,17,22,30,29,17,22,30,29,0.1,0.1,0.1,0.1
7609,0.178744,117,33,29,24,31,33,29,24,31,0.1,0.1,0.1,0.1
7610,0.197846,116,29,30,31,26,29,30,31,26,0.1,0.1,0.1,0.1
7611,0.182992,107,30,31,21,25,30,31,21,25,0.1,0.1,0.1,0.1
7612,0.172848,101,28,24,26,23,28,24,26,23,0.1,0.1,0.1,0.1
7613,0.177903,104,31,25,20,28,31,25,20,28,0.1,0.1,0.1,0.1
7614,0.185909,109,30,27,22,30,30,27,22,30,0.1,0.1,0.1,0.1
7615,0.212581,112,23,31,28,30,23,31,28,30,0.1,0.1,0.1,0.1
7616,0.231699,127,27,33,35,32,27,33,35,32,0.1,0.1,0.1,0.1
7617,0.2146,122,26,30,32,34,26,30,32,34,0.1,0.1,0.1,0.1
7618,0.192429,110,25,19,29,37,25,19,29,37,0.1,0.1,0.1,0.1
7619,0.21611,123,24,30,34,35,24,30,34,35,0.1,0.1,0.1,0.1
7620,0.190382,117,28,30,27,32,28,30,27,32,0.1,0.1,0.1,0.1
7621,0.164638,110,30,25,26,29,30,25,26,29,0.1,0.1,0.1,0.1
7622,0.167716,111,25,32,26,28,25,32,26,28,0.1,0.1,0.1,0.1
7623,0.201826,132,25,39,31,37,25,39,31,37,0.1,0.1,0.1,0.1
7624,0.165227,105,29,30,19,27,29,30,19,27,0.1,0.1,0.1,0.1
7625,0.176705,112,28,29,32,23,28,29,32,23,0.1,0.1,0.1,0.1
7626,0.253344,135,30,35,36,34,30,35,36,34,0.1,0.1,0.1,0.1
7627,0.163849,94,22,28,25,19,22,28,25,19,0.1,0.1,0.1,0.1
7628,0.200966,115,29,23,31,32,29,23,31,32,0.1,0.1,0.1,0.1
7629,0.203591,126,28,32,37,29,28,32,37,29,0.1,0.1,0.1,0.1
7630,0.165766,101,32,23,25,21,32,23,25,21,0.1,0.1,0.1,0.1
7631,0.186345,116,29,24,28,35,29,24,28,35,0.1,0.1,0.1,0.1
7632,0.231702,138,36,26,37,39,36,26,37,39,0.1,0.1,0.1,0.1
7633,0.197823,110,24,25,29,32,24,25,29,32,0.1,0.1,0.1,0.1
7634,0.196291,115,33,30,20,32,33,30,20,32,0.1,0.1,0.1,0.1
7635,0.220207,128,30,34,27,37,30,34,27,37,0.1,0.1,0.1,0.1
7636,0.215081,117,32,27,24,34,32,27,24,34,0.1,0.1,0.1,0.1
7637,0.215103,119,28,29,36,26,28,29,36,26,0.1,0.1,0.1,0.1
7638,0.183249,101,24,27,29,21,24,27,29,21,0.1,0.1,0.1,0.1
7639,0.223111,130,32,33,36,29,32,33,36,29,0.1,0.1,0.1,0.1
7640,0.170818,112,30,21,33,28,30,21,33,28,0.1,0.1,0.1,0.1
7641,0.232582,136,37,31,33,35,37,31,33,35,0.1,0.1,0.1,0.1
7642,0.187907,120,26,28,35,31,26,28,35,31,0.1,0.1,0.1,0.1
7643,0.191941,121,27,30,29,35,27,30,29,35,0.1,0.1,0.1,0.1
7644,0.153112,100,29,19,25,27,29,19,25,27,0.1,0.1,0.1,0.1
7645,0.198804,130,31,32,33,34,31,32,33,34,0.1,0.1,0.1,0.1
7646,0.227776,143,38,31,33,41,38,31,33,41,0.1,0.1,0.1,0.1
7647,0.187318,120,29,32,34,25,29,32,34,25,0.1,0.1,0.1,0.1
7648,0.234557,123,26,33,34,30,26,33,34,30,0.1,0.1,0.1,0.1
7649,0.183217,104,27,31,17,29,27,31,17,29,0.1,0.1,0.1,0.1
7650,0.225769,127,27,36,32,32,27,36,32,32,0.1,0.1,0.1,0.1
7651,0.186999,106,22,29,30,25,22,29,30,25,0.1,0.1,0.1,0.1
7652,0.163606,93,29,27,22,15,29,27,22,15,0.1,0.1,0.1,0.1
7653,0.179357,103,27,28,23,25,27,28,23,25,0.1,0.1,0.1,0.1
7654,0.186488,106,29,21,30,26,29,21,30,26,0.1,0.1,0.1,0.1
7655,0.15971,94,28,23,18,25,28,23,18,25,0.1,0.1,0.1,0.1
7656,0.196236,128,26,36,29,37,26,36,29,37,0.1,0.1,0.1,0.1
7657,0.208372,130,34,21,35,40,34,21,35,40,0.1,0.1,0.1,0.1
7658,0.204726,118,29,32,27,30,29,32,27,30,0.1,0.1,0.1,0.1
7659,0.203104,109,30,27,23,29,30,27,23,29,0.1,0.1,0.1,0.1
7660,0.196988,117,27,31,33,26,27,31,33,26,0.1,0.1,0.1,0.1
7661,0.205208,117,30,32,20,35,30,32,20,35,0.1,0.1,0.1,0.1
7662,0.205454,118,32,29,26,31,32,29,26,31,0.1,0.1,0.1,0.1
7663,0.173007,100,19,31,22,28,19,31,22,28,0.1,0.1,0.1,0.1
7664,0.189931,108,29,27,28,24,29,27,28,24,0.1,0.1,0.1,0.1
7665,0.165833,89,22,18,21,28,22,18,21,28,0.1,0.1,0.1,0.1
7666,0.246522,121,26,34,28,33,26,34,28,33,0.1,0.1,0.1,0.1
7667,0.198733,90,16,25,22,27,16,25,22,27,0.1,0.1,0.1,0.1
7668,0.22553,107,29,20,31,27,29,20,31,27,0.1,0.1,0.1,0.1
7669,0.27576,130,22,37,39,32,22,37,39,32,0.1,0.1,0.1,0.1
7670,0.252943,125,33,27,29,36,33,27,29,36,0.1,0.1,0.1,0.1
7671,0.240992,132,32,33,33,34,32,33,33,34,0.1,0.1,0.1,0.1
7672,0.234569,128,35,28,34,31,35,28,34,31,0.1,0.1,0.1,0.1
7673,0.214335,127,32,36,30,29,32,36,30,29,0.1,0.1,0.1,0.1
7674,0.168853,106,29,20,33,24,29,20,33,24,0.1,0.1,0.1,0.1
7675,0.187355,116,27,30,33,26,27,30,33,26,0.1,0.1,0.1,0.1
7676,0.213508,120,29,33,34,24,29,33,34,24,0.1,0.1,0.1,0.1
7677,0.152142,96,31,22,29,14,31,22,29,14,0.1,0.1,0.1,0.1
7678,0.178925,117,32,26,29,30,32,26,29,30,0.1,0.1,0.1,0.1
7679,0.218672,131,31,32,33,35,31,32,33,35,0.1,0.1,0.1,0.1
7680,0.214967,122,30,31,34,27,30,31,34,27,0.1,0.1,0.1,0.1
7681,0.196781,110,27,27,32,24,27,27,32,24,0.1,0.1,0.1,0.1
7682,0.195999,111,32,19,24,36,32,19,24,36,0.1,0.1,0.1,0.1
7683,0.174933,99,27,22,24,26,27,22,24,26,0.1,0.1,0.1,0.1
7684,0.191981,110,30,24,25,31,30,24,25,31,0.1,0.1,0.1,0.1
7685,0.201258,115,25,26,33,31,25,26,33,31,0.1,0.1,0.1,0.1
7686,0.169144,106,26,29,20,31,26,29,20,31,0.1,0.1,0.1,0.1
7687,0.206133,118,28,33,25,32,28,33,25,32,0.1,0.1,0.1,0.1
7688,0.208545,135,36,26,33,40,36,26,33,40,0.1,0.1,0.1,0.1
7689,0.223986,144,34,35,39,36,34,35,39,36,0.1,0.1,0.1,0.1
7690,0.163795,105,23,29,33,20,23,29,33,20,0.1,0.1,0.1,0.1
7691,0.191362,111,29,30,25,27,29,30,25,27,0.1,0.1,0.1,0.1
7692,0.181917,102,26,29,25,22,26,29,25,22,0.1,0.1,0.1,0.1
7693,0.178114,102,23,28,21,30,23,28,21,30,0.1,0.1,0.1,0.1
7694,0.216348,125,27,36,26,36,27,36,26,36,0.1,0.1,0.1,0.1
7695,0.206872,120,29,33,31,27,29,33,31,27,0.1,0.1,0.1,0.1
7696,0.171784,110,31,26,20,33,31,26,20,33,0.1,0.1,0.1,0.1
7697,0.147853,95,26,13,33,23,26,13,33,23,0.1,0.1,0.1,0.1
7698,0.173828,108,28,23,26,31,28,23,26,31,0.1,0.1,0.1,0.1
7699,0.16785,111,29,24,33,25,29,24,33,25,0.1,0.1,0.1,0.1
7700,0.166064,111,21,26,29,35,21,26,29,35,0.1,0.1,0.1,0.1
7701,0.162379,106,28,27,20,31,28,27,20,31,0.1,0.1,0.1,0.1
7702,0.14148,93,18,28,21,26,18,28,21,26,0.1,0.1,0.1,0.1
7703,0.201392,116,33,29,23,31,33,29,23,31,0.1,0.1,0.1,0.1
7704,0.19213,109,32,21,26,30,32,21,26,30,0.1,0.1,0.1,0.1
7705,0.21254,123,30,26,32,35,30,26,32,35,0.1,0.1,0.1,0.1
7706,0.188915,112,33,26,28,25,33,26,28,25,0.1,0.1,0.1,0.1
7707,0.155378,102,28,24,27,23,28,24,27,23,0.1,0.1,0.1,0.1
7708,0.189781,107,25,27,34,21,25,27,34,21,0.1,0.1,0.1,0.1
7709,0.173821,105,22,27,33,23,22,27,33,23,0.1,0.1,0.1,0.1
7710,0.166292,106,33,24,21,28,33,24,21,28,0.1,0.1,0.1,0.1
7711,0.198429,118,34,32,31,21,34,32,31,21,0.1,0.1,0.1,0.1
7712,0.194326,123,32,27,34,30,32,27,34,30,0.1,0.1,0.1,0.1
7713,0.182133,117,26,29,32,30,26,29,32,30,0.1,0.1,0.1,0.1
7714,0.167393,105,27,30,22,26,27,30,22,26,0.1,0.1,0.1,0.1
7715,0.224114,123,26,35,29,33,26,35,29,33,0.1,0.1,0.1,0.1
7716,0.203076,127,32,34,32,29,32,34,32,29,0.1,0.1,0.1,0.1
7717,0.157366,100,23,24,25,28,23,24,25,28,0.1,0.1,0.1,0.1
7718,0.195039,111,27,27,28,29,27,27,28,29,0.1,0.1,0.1,0.1
7719,0.218516,126,31,35,24,36,31,35,24,36,0.1,0.1,0.1,0.1
7720,0.21054,114,28,32,34,20,28,32,34,20,0.1,0.1,0.1,0.1
7721,0.213596,118,27,28,29,34,27,28,29,34,0.1,0.1,0.1,0.1
7722,0.21507,119,30,31,29,29,30,31,29,29,0.1,0.1,0.1,0.1
7723,0.181719,115,33,28,30,24,33,28,30,24,0.1,0.1,0.1,0.1
7724,0.173823,100,22,24,26,28,22,24,26,28,0.1,0.1,0.1,0.1
7725,0.208024,115,24,27,33,31,24,27,33,31,0.1,0.1,0.1,0.1
7726,0.19374,102,30,28,22,22,30,28,22,22,0.1,0.1,0.1,0.1
7727,0.209947,115,35,23,31,26,35,23,31,26,0.1,0.1,0.1,0.1
7728,0.18734,103,20,22,33,28,20,22,33,28,0.1,0.1,0.1,0.1
7729,0.19291,106,27,24,24,31,27,24,24,31,0.1,0.1,0.1,0.1
7730,0.2308,127,28,30,33,36,28,30,33,36,0.1,0.1,0.1,0.1
7731,0.171547,109,21,24,28,36,21,24,28,36,0.1,0.1,0.1,0.1
7732,0.178223,102,22,29,24,27,22,29,24,27,0.1,0.1,0.1,0.1
7733,0.191816,109,27,30,19,33,27,30,19,33,0.1,0.1,0.1,0.1
7734,0.175259,111,20,33,28,30,20,33,28,30,0.1,0.1,0.1,0.1
7735,0.210327,121,34,22,28,37,34,22,28,37,0.1,0.1,0.1,0.1
7736,0.182169,100,25,20,29,26,25,20,29,26,0.1,0.1,0.1,0.1
7737,0.148001,83,16,26,14,27,16,26,14,27,0.1,0.1,0.1,0.1
7738,0.202472,109,30,32,23,24,30,32,23,24,0.1,0.1,0.1,0.1
7739,0.170602,93,25,26,14,28,25,26,14,28,0.1,0.1,0.1,0.1
7740,0.198573,110,31,25,26,28,31,25,26,28,0.1,0.1,0.1,0.1
7741,0.188826,113,25,32,27,29,25,32,27,29,0.1,0.1,0.1,0.1
7742,0.184631,116,26,27,30,33,26,27,30,33,0.1,0.1,0.1,0.1
7743,0.210259,123,31,28,34,30,31,28,34,30,0.1,0.1,0.1,0.1
7744,0.21861,122,25,33,29,35,25,33,29,35,0.1,0.1,0.1,0.1
7745,0.225278,129,26,37,32,34,26,37,32,34,0.1,0.1,0.1,0.1
7746,0.208696,122,35,29,31,27,35,29,31,27,0.1,0.1,0.1,0.1
7747,0.211051,125,35,30,23,37,35,30,23,37,0.1,0.1,0.1,0.1
7748,0.219128,120,26,32,33,29,26,32,33,29,0.1,0.1,0.1,0.1
7749,0.187536,120,30,31,27,32,30,31,27,32,0.1,0.1,0.1,0.1
7750,0.190283,125,33,34,30,28,33,34,30,28,0.1,0.1,0.1,0.1
7751,0.211924,126,32,34,29,31,32,34,29,31,0.1,0.1,0.1,0.1
7752,0.179887,113,29,24,35,25,29,24,35,25,0.1,0.1,0.1,0.1
7753,0.199818,123,27,28,35,33,27,28,35,33,0.1,0.1,0.1,0.1
7754,0.195102,120,26,33,30,31,26,33,30,31,0.1,0.1,0.1,0.1
7755,0.175145,108,26,23,27,32,26,23,27,32,0.1,0.1,0.1,0.1
7756,0.211471,132,27,36,38,31,27,36,38,31,0.1,0.1,0.1,0.1
7757,0.218556,136,37,30,33,36,37,30,33,36,0.1,0.1,0.1,0.1
7758,0.218304,126,33,27,34,32,33,27,34,32,0.1,0.1,0.1,0.1
7759,0.190734,114,30,27,28,29,30,27,28,29,0.1,0.1,0.1,0.1
7760,0.170497,105,24,26,31,24,24,26,31,24,0.1,0.1,0.1,0.1
7761,0.19408,114,32,27,30,25,32,27,30,25,0.1,0.1,0.1,0.1
7762,0.212462,133,37,32,30,34,37,32,30,34,0.1,0.1,0.1,0.1
7763,0.211871,135,35,34,35,31,35,34,35,31,0.1,0.1,0.1,0.1
7764,0.184683,114,31,32,24,27,31,32,24,27,0.1,0.1,0.1,0.1
7765,0.189206,120,23,29,33,35,23,29,33,35,0.1,0.1,0.1,0.1
7766,0.177382,112,20,29,31,32,20,29,31,32,0.1,0.1,0.1,0.1
7767,0.174289,105,31,23,25,26,31,23,25,26,0.1,0.1,0.1,0.1
7768,0.204016,110,24,26,32,28,24,26,32,28,0.1,0.1,0.1,0.1
7769,0.208613,117,24,33,29,31,24,33,29,31,0.1,0.1,0.1,0.1
7770,0.180384,94,25,28,19,22,25,28,19,22,0.1,0.1,0.1,0.1
7771,0.192911,117,34,31,29,23,34,31,29,23,0.1,0.1,0.1,0.1
7772,0.171572,96,23,27,25,21,23,27,25,21,0.1,0.1,0.1,0.1
7773,0.16963,103,25,22,31,25,25,22,31,25,0.1,0.1,0.1,0.1
7774,0.201922,118,29,30,31,28,29,30,31,28,0.1,0.1,0.1,0.1
7775,0.160617,93,26,28,24,15,26,28,24,15,0.1,0.1,0.1,0.1
7776,0.182009,102,28,23,24,27,28,23,24,27,0.1,0.1,0.1,0.1
7777,0.213319,120,32,27,30,31,32,27,30,31,0.1,0.1,0.1,0.1
7778,0.19503,110,20,32,30,28,20,32,30,28,0.1,0.1,0.1,0.1
7779,0.204547,114,28,30,21,35,28,30,21,35,0.1,0.1,0.1,0.1
7780,0.171823,96,20,27,21,28,20,27,21,28,0.1,0.1,0.1,0.1
7781,0.236659,125,38,26,29,32,38,26,29,32,0.1,0.1,0.1,0.1
7782,0.168898,104,21,30,24,29,21,30,24,29,0.1,0.1,0.1,0.1
7783,0.217738,129,30,32,33,34,30,32,33,34,0.1,0.1,0.1,0.1
7784,0.201361,114,31,32,27,24,31,32,27,24,0.1,0.1,0.1,0.1
7785,0.18783,107,26,28,29,24,26,28,29,24,0.1,0.1,0.1,0.1
7786,0.323577,135,35,36,31,33,35,36,31,33,0.1,0.1,0.1,0.1
7787,0.182345,98,27,25,22,24,27,25,22,24,0.1,0.1,0.1,0.1
7788,0.173528,96,26,28,19,23,26,28,19,23,0.1,0.1,0.1,0.1
7789,0.233884,135,39,36,29,31,39,36,29,31,0.1,0.1,0.1,0.1
7790,0.180964,114,34,25,27,28,34,25,27,28,0.1,0.1,0.1,0.1
7791,0.17105,100,30,18,24,28,30,18,24,28,0.1,0.1,0.1,0.1
7792,0.208953,111,29,30,25,27,29,30,25,27,0.1,0.1,0.1,0.1
7793,0.191838,121,30,33,30,28,30,33,30,28,0.1,0.1,0.1,0.1
7794,0.196745,123,35,32,29,27,35,32,29,27,0.1,0.1,0.1,0.1
7795,0.178974,117,28,31,25,33,28,31,25,33,0.1,0.1,0.1,0.1
7796,0.187092,108,25,32,28,23,25,32,28,23,0.1,0.1,0.1,0.1
7797,0.209469,116,28,24,31,33,28,24,31,33,0.1,0.1,0.1,0.1
7798,0.212302,118,33,26,27,32,33,26,27,32,0.1,0.1,0.1,0.1
7799,0.212841,118,36,23,26,33,36,23,26,33,0.1,0.1,0.1,0.1
7800,0.199337,110,26,27,28,29,26,27,28,29,0.1,0.1,0.1,0.1
7801,0.184399,106,34,24,20,28,34,24,20,28,0.1,0.1,0.1,0.1
7802,0.184605,108,23,28,29,28,23,28,29,28,0.1,0.1,0.1,0.1
7803,0.223312,126,35,27,30,34,35,27,30,34,0.1,0.1,0.1,0.1
7804,0.159225,102,19,27,26,30,19,27,26,30,0.1,0.1,0.1,0.1
7805,0.204129,130,33,36,27,34,33,36,27,34,0.1,0.1,0.1,0.1
7806,0.192021,112,31,25,27,29,31,25,27,29,0.1,0.1,0.1,0.1
7807,0.20813,117,34,27,33,23,34,27,33,23,0.1,0.1,0.1,0.1
7808,0.20915,121,36,31,32,22,36,31,32,22,0.1,0.1,0.1,0.1
7809,0.202671,118,24,31,33,30,24,31,33,30,0.1,0.1,0.1,0.1
7810,0.207745,113,32,27,31,23,32,27,31,23,0.1,0.1,0.1,0.1
7811,0.230275,127,35,32,26,34,35,32,26,34,0.1,0.1,0.1,0.1
7812,0.162673,89,31,14,24,20,31,14,24,20,0.1,0.1,0.1,0.1
7813,0.25219,134,35,34,32,33,35,34,32,33,0.1,0.1,0.1,0.1
