episode,ep_length,ep_env_return
8793,81.0,0.0
8794,79.0,1.0
8795,71.0,0.0
8796,58.0,0.0
8797,64.0,0.0
8798,66.0,1.0
8799,86.0,3.0
8800,88.0,1.0
8800,,
8801,83.0,3.0
8802,76.0,0.0
8803,76.0,3.0
8804,71.0,0.0
8805,73.0,0.0
8806,75.0,1.0
8807,73.0,0.0
8808,71.0,1.0
8809,71.0,1.0
8810,68.0,3.0
8811,71.0,2.0
8812,73.0,1.0
8813,71.0,3.0
8814,85.0,1.0
8815,77.0,2.0
8816,82.0,0.0
8817,76.0,1.0
8818,66.0,0.0
8819,84.0,0.0
8820,79.0,2.0
8820,,
8821,67.0,3.0
8822,78.0,3.0
8823,89.0,0.0
8824,70.0,0.0
8825,78.0,3.0
8826,85.0,1.0
8827,87.0,0.0
8828,83.0,0.0
8829,79.0,2.0
8830,83.0,3.0
8831,81.0,3.0
8832,79.0,1.0
8833,72.0,2.0
8834,64.0,1.0
8835,65.0,3.0
8836,68.0,2.0
8837,81.0,3.0
8838,80.0,0.0
8839,81.0,2.0
8840,77.0,0.0
8840,,
8841,70.0,0.0
8842,83.0,1.0
8843,75.0,0.0
8844,68.0,0.0
8845,83.0,0.0
8846,68.0,2.0
8847,77.0,1.0
8848,83.0,3.0
8849,79.0,3.0
8850,77.0,0.0
8851,72.0,0.0
8852,71.0,3.0
8853,79.0,3.0
8854,79.0,0.0
8855,71.0,2.0
8856,86.0,2.0
8857,70.0,0.0
8858,69.0,0.0
8859,73.0,2.0
8860,72.0,1.0
8860,,
8861,77.0,1.0
8862,87.0,2.0
8863,72.0,2.0
8864,90.0,1.0
8865,72.0,0.0
8866,69.0,1.0
8867,71.0,2.0
8868,87.0,2.0
8869,70.0,1.0
8870,70.0,2.0
8871,88.0,2.0
8872,83.0,3.0
8873,84.0,1.0
8874,81.0,1.0
8875,75.0,2.0
8876,72.0,2.0
8877,77.0,0.0
8878,74.0,0.0
8879,73.0,2.0
8880,76.0,0.0
8880,,
8881,79.0,0.0
8882,68.0,3.0
8883,80.0,1.0
8884,76.0,1.0
8885,81.0,2.0
8886,65.0,3.0
8887,81.0,3.0
8888,70.0,2.0
8889,95.0,3.0
8890,79.0,2.0
8891,87.0,1.0
8892,79.0,0.0
8893,80.0,3.0
8894,84.0,0.0
8895,70.0,1.0
8896,76.0,0.0
8897,82.0,1.0
8898,68.0,1.0
8899,67.0,3.0
8900,79.0,0.0
8900,,
8901,87.0,2.0
8902,77.0,1.0
8903,78.0,0.0
8904,83.0,2.0
8905,82.0,2.0
8906,82.0,2.0
8907,89.0,3.0
8908,75.0,1.0
8909,84.0,2.0
8910,89.0,2.0
8911,77.0,2.0
8912,73.0,0.0
8913,72.0,1.0
8914,75.0,0.0
8915,69.0,2.0
8916,79.0,3.0
8917,71.0,0.0
8918,76.0,1.0
8919,70.0,1.0
8920,80.0,0.0
8920,,
8921,87.0,0.0
8922,78.0,2.0
8923,88.0,0.0
8924,78.0,1.0
8925,76.0,0.0
8926,69.0,1.0
8927,71.0,1.0
8928,86.0,0.0
8929,86.0,3.0
8930,72.0,0.0
8931,83.0,3.0
8932,75.0,3.0
8933,72.0,2.0
8934,63.0,0.0
8935,68.0,3.0
8936,87.0,3.0
8937,84.0,1.0
8938,63.0,1.0
8939,92.0,3.0
8940,82.0,3.0
8940,,
8941,83.0,3.0
8942,79.0,0.0
8943,70.0,0.0
8944,81.0,1.0
8945,75.0,0.0
8946,82.0,0.0
8947,88.0,1.0
8948,68.0,1.0
8949,76.0,1.0
8950,77.0,2.0
8951,76.0,3.0
8952,69.0,2.0
8953,73.0,1.0
8954,84.0,1.0
8955,65.0,2.0
8956,82.0,1.0
8957,87.0,2.0
8958,74.0,1.0
8959,85.0,0.0
8960,79.0,0.0
8960,,
8961,80.0,3.0
8962,83.0,2.0
8963,84.0,3.0
8964,84.0,3.0
8965,77.0,2.0
8966,78.0,1.0
8967,87.0,2.0
8968,79.0,3.0
8969,85.0,2.0
8970,79.0,2.0
8971,75.0,1.0
8972,78.0,3.0
8973,77.0,1.0
8974,80.0,0.0
8975,75.0,2.0
8976,81.0,2.0
8977,85.0,3.0
8978,78.0,2.0
8979,85.0,0.0
8980,80.0,1.0
8980,,
8981,87.0,0.0
8982,75.0,3.0
8983,79.0,3.0
8984,75.0,3.0
8985,83.0,3.0
8986,87.0,1.0
8987,82.0,3.0
8988,66.0,3.0
8989,67.0,2.0
8990,76.0,3.0
8991,79.0,3.0
8992,82.0,0.0
8993,90.0,2.0
8994,76.0,0.0
8995,88.0,3.0
8996,77.0,2.0
8997,82.0,0.0
8998,83.0,3.0
8999,70.0,3.0
9000,82.0,3.0
9000,,
9001,92.0,0.0
9002,80.0,1.0
9003,82.0,0.0
9004,83.0,1.0
9005,78.0,2.0
9006,82.0,1.0
9007,87.0,3.0
9008,77.0,0.0
9009,100.0,1.0
9010,71.0,0.0
9011,83.0,0.0
9012,72.0,2.0
9013,83.0,2.0
9014,66.0,0.0
9015,76.0,0.0
9016,79.0,0.0
9017,84.0,1.0
9018,82.0,1.0
9019,67.0,3.0
9020,81.0,1.0
9020,,
9021,76.0,0.0
9022,80.0,2.0
9023,70.0,0.0
9024,61.0,2.0
9025,76.0,0.0
9026,80.0,0.0
9027,90.0,1.0
9028,73.0,3.0
9029,85.0,3.0
9030,84.0,3.0
9031,73.0,2.0
9032,66.0,1.0
9033,70.0,0.0
9034,81.0,3.0
9035,93.0,0.0
9036,73.0,2.0
9037,76.0,3.0
9038,74.0,3.0
9039,75.0,0.0
9040,71.0,2.0
9040,,
9041,78.0,2.0
9042,87.0,3.0
9043,88.0,0.0
9044,70.0,2.0
9045,77.0,2.0
9046,74.0,0.0
9047,66.0,2.0
9048,72.0,3.0
9049,78.0,3.0
9050,88.0,0.0
9051,73.0,0.0
9052,86.0,2.0
9053,77.0,0.0
9054,63.0,3.0
9055,76.0,0.0
9056,77.0,0.0
9057,64.0,1.0
9058,94.0,2.0
9059,68.0,0.0
9060,78.0,0.0
9060,,
9061,84.0,1.0
9062,76.0,1.0
9063,80.0,3.0
9064,82.0,2.0
9065,80.0,2.0
9066,80.0,3.0
9067,75.0,0.0
9068,74.0,0.0
9069,78.0,0.0
9070,80.0,3.0
9071,80.0,2.0
9072,76.0,3.0
9073,75.0,2.0
9074,82.0,2.0
9075,83.0,3.0
9076,70.0,0.0
9077,79.0,3.0
9078,63.0,1.0
9079,81.0,1.0
9080,79.0,1.0
9080,,
9081,59.0,2.0
9082,75.0,2.0
9083,78.0,3.0
9084,76.0,3.0
9085,91.0,3.0
9086,76.0,1.0
9087,89.0,3.0
9088,84.0,0.0
9089,82.0,0.0
9090,91.0,2.0
9091,78.0,1.0
9092,65.0,3.0
9093,78.0,2.0
9094,73.0,2.0
9095,87.0,3.0
9096,74.0,3.0
9097,66.0,1.0
9098,81.0,3.0
9099,99.0,0.0
9100,98.0,0.0
9100,,
9101,79.0,0.0
9102,94.0,3.0
9103,88.0,3.0
9104,78.0,3.0
9105,69.0,3.0
9106,70.0,1.0
9107,87.0,1.0
9108,81.0,0.0
9109,80.0,1.0
9110,72.0,1.0
9111,81.0,0.0
9112,70.0,0.0
9113,65.0,0.0
9114,83.0,0.0
9115,87.0,0.0
9116,75.0,2.0
9117,74.0,3.0
9118,66.0,0.0
9119,88.0,1.0
9120,79.0,2.0
9120,,
9121,90.0,3.0
9122,78.0,3.0
9123,83.0,2.0
9124,79.0,0.0
9125,78.0,3.0
9126,86.0,2.0
9127,83.0,1.0
9128,88.0,2.0
9129,82.0,1.0
9130,84.0,0.0
9131,79.0,3.0
9132,76.0,0.0
9133,87.0,2.0
9134,76.0,3.0
9135,82.0,2.0
9136,79.0,1.0
9137,85.0,3.0
9138,80.0,2.0
9139,73.0,2.0
9140,74.0,3.0
9140,,
9141,91.0,0.0
9142,86.0,1.0
9143,75.0,0.0
9144,72.0,2.0
9145,89.0,3.0
9146,75.0,0.0
9147,74.0,3.0
9148,75.0,2.0
9149,86.0,1.0
9150,79.0,1.0
9151,80.0,3.0
9152,79.0,0.0
9153,77.0,0.0
9154,80.0,0.0
9155,65.0,3.0
9156,73.0,0.0
9157,83.0,2.0
9158,75.0,3.0
9159,75.0,2.0
9160,86.0,2.0
9160,,
9161,77.0,3.0
9162,82.0,1.0
9163,84.0,1.0
9164,75.0,3.0
9165,80.0,3.0
9166,71.0,3.0
9167,77.0,0.0
9168,76.0,3.0
9169,80.0,1.0
9170,77.0,1.0
9171,91.0,0.0
9172,76.0,3.0
9173,72.0,2.0
9174,79.0,1.0
9175,72.0,2.0
9176,73.0,0.0
9177,89.0,0.0
9178,80.0,3.0
9179,84.0,3.0
9180,71.0,3.0
9180,,
9181,80.0,2.0
9182,80.0,2.0
9183,69.0,1.0
9184,81.0,3.0
9185,83.0,0.0
9186,83.0,0.0
9187,76.0,1.0
9188,84.0,0.0
9189,80.0,0.0
9190,77.0,2.0
9191,72.0,3.0
9192,96.0,3.0
9193,73.0,3.0
9194,84.0,1.0
9195,73.0,1.0
9196,81.0,1.0
9197,88.0,2.0
9198,73.0,2.0
9199,79.0,3.0
9200,78.0,0.0
9200,,
9201,85.0,1.0
9202,83.0,3.0
9203,84.0,0.0
9204,85.0,1.0
9205,88.0,0.0
9206,64.0,2.0
9207,79.0,1.0
9208,79.0,0.0
9209,71.0,1.0
9210,79.0,0.0
9211,76.0,2.0
9212,99.0,2.0
9213,90.0,2.0
9214,85.0,2.0
9215,73.0,2.0
9216,77.0,2.0
9217,74.0,2.0
9218,67.0,2.0
9219,72.0,3.0
9220,79.0,2.0
9220,,
9221,72.0,3.0
9222,75.0,3.0
9223,77.0,2.0
9224,92.0,1.0
9225,79.0,1.0
9226,82.0,3.0
9227,82.0,0.0
9228,92.0,3.0
9229,81.0,1.0
9230,78.0,0.0
9231,84.0,1.0
9232,68.0,0.0
9233,78.0,0.0
9234,83.0,2.0
9235,68.0,2.0
9236,90.0,3.0
9237,81.0,3.0
9238,81.0,2.0
9239,86.0,0.0
9240,85.0,1.0
9240,,
9241,82.0,1.0
9242,81.0,3.0
9243,83.0,0.0
9244,75.0,3.0
9245,85.0,3.0
9246,68.0,3.0
9247,71.0,3.0
9248,90.0,2.0
9249,81.0,2.0
9250,76.0,2.0
9251,88.0,0.0
9252,80.0,2.0
9253,81.0,1.0
9254,75.0,1.0
9255,79.0,3.0
9256,68.0,3.0
9257,73.0,2.0
9258,72.0,3.0
9259,79.0,3.0
9260,71.0,0.0
9260,,
9261,90.0,2.0
9262,66.0,3.0
9263,88.0,3.0
9264,72.0,1.0
9265,81.0,2.0
9266,74.0,1.0
9267,79.0,1.0
9268,85.0,2.0
9269,65.0,3.0
9270,76.0,1.0
9271,74.0,1.0
9272,85.0,3.0
9273,74.0,0.0
9274,84.0,1.0
9275,68.0,2.0
9276,77.0,3.0
9277,80.0,3.0
9278,80.0,0.0
9279,91.0,0.0
9280,84.0,3.0
9280,,
9281,84.0,0.0
9282,81.0,0.0
9283,83.0,1.0
9284,84.0,3.0
9285,85.0,2.0
9286,90.0,2.0
9287,74.0,2.0
9288,79.0,1.0
9289,76.0,3.0
9290,66.0,3.0
9291,80.0,0.0
9292,80.0,2.0
9293,75.0,3.0
9294,83.0,1.0
9295,78.0,1.0
9296,74.0,3.0
9297,86.0,3.0
9298,73.0,1.0
9299,80.0,1.0
9300,79.0,1.0
9300,,
9301,78.0,3.0
9302,73.0,1.0
9303,72.0,2.0
9304,83.0,0.0
9305,88.0,3.0
9306,84.0,0.0
9307,76.0,3.0
9308,71.0,2.0
9309,73.0,1.0
9310,96.0,3.0
9311,75.0,3.0
9312,86.0,1.0
9313,92.0,1.0
9314,78.0,2.0
9315,78.0,2.0
9316,76.0,1.0
9317,68.0,3.0
9318,92.0,0.0
9319,82.0,1.0
9320,70.0,0.0
9320,,
9321,91.0,1.0
9322,83.0,2.0
9323,91.0,1.0
9324,73.0,1.0
9325,80.0,0.0
9326,81.0,3.0
9327,72.0,2.0
9328,83.0,2.0
9329,76.0,1.0
9330,72.0,0.0
9331,71.0,0.0
9332,69.0,3.0
9333,74.0,3.0
9334,70.0,2.0
9335,75.0,0.0
9336,76.0,0.0
9337,84.0,0.0
9338,73.0,3.0
9339,82.0,2.0
9340,70.0,1.0
9340,,
9341,82.0,2.0
9342,85.0,3.0
9343,79.0,1.0
9344,72.0,3.0
9345,76.0,1.0
9346,67.0,0.0
9347,71.0,0.0
9348,78.0,3.0
9349,65.0,0.0
9350,82.0,1.0
9351,81.0,1.0
9352,85.0,3.0
9353,81.0,3.0
9354,82.0,0.0
9355,79.0,1.0
9356,83.0,3.0
9357,85.0,2.0
9358,73.0,1.0
9359,79.0,0.0
9360,70.0,0.0
9360,,
9361,81.0,1.0
9362,89.0,1.0
9363,84.0,2.0
9364,65.0,1.0
9365,64.0,0.0
9366,69.0,3.0
9367,69.0,1.0
9368,72.0,1.0
9369,84.0,2.0
9370,79.0,2.0
9371,72.0,0.0
9372,85.0,1.0
9373,88.0,2.0
9374,77.0,2.0
9375,84.0,0.0
9376,86.0,2.0
9377,84.0,3.0
9378,75.0,2.0
9379,72.0,1.0
9380,90.0,2.0
9380,,
9381,78.0,0.0
9382,64.0,2.0
9383,67.0,3.0
9384,90.0,3.0
9385,82.0,0.0
9386,75.0,2.0
9387,85.0,1.0
9388,64.0,0.0
9389,89.0,2.0
9390,76.0,2.0
9391,89.0,1.0
9392,76.0,0.0
9393,74.0,1.0
9394,75.0,3.0
9395,85.0,3.0
9396,75.0,0.0
9397,77.0,2.0
9398,71.0,0.0
9399,70.0,1.0
9400,80.0,1.0
9400,,
9401,81.0,2.0
9402,67.0,1.0
9403,76.0,2.0
9404,77.0,0.0
9405,81.0,3.0
9406,79.0,3.0
9407,66.0,1.0
9408,73.0,0.0
9409,83.0,2.0
9410,82.0,1.0
9411,84.0,0.0
9412,79.0,3.0
9413,79.0,3.0
9414,76.0,2.0
9415,72.0,1.0
9416,81.0,1.0
9417,75.0,0.0
9418,67.0,0.0
9419,79.0,2.0
9420,77.0,3.0
9420,,
9421,87.0,2.0
9422,86.0,2.0
9423,84.0,0.0
9424,85.0,1.0
9425,66.0,2.0
9426,77.0,0.0
9427,69.0,0.0
9428,82.0,2.0
9429,93.0,3.0
9430,82.0,1.0
9431,54.0,2.0
9432,77.0,1.0
9433,71.0,1.0
9434,74.0,3.0
9435,77.0,0.0
9436,82.0,0.0
9437,72.0,0.0
9438,80.0,1.0
9439,92.0,3.0
9440,84.0,3.0
9440,,
9441,80.0,2.0
9442,66.0,1.0
9443,76.0,0.0
9444,75.0,1.0
9445,79.0,2.0
9446,80.0,1.0
9447,79.0,2.0
9448,69.0,3.0
9449,74.0,2.0
9450,83.0,1.0
9451,77.0,0.0
9452,83.0,0.0
9453,88.0,3.0
9454,81.0,1.0
9455,71.0,1.0
9456,89.0,0.0
9457,88.0,0.0
9458,83.0,3.0
9459,82.0,1.0
9460,82.0,1.0
9460,,
9461,73.0,1.0
9462,77.0,3.0
9463,72.0,0.0
9464,79.0,0.0
9465,72.0,2.0
9466,68.0,3.0
9467,77.0,2.0
9468,70.0,2.0
9469,79.0,3.0
9470,70.0,3.0
9471,74.0,3.0
9472,77.0,3.0
9473,78.0,0.0
9474,70.0,0.0
9475,83.0,3.0
9476,90.0,3.0
9477,70.0,0.0
9478,82.0,0.0
9479,87.0,1.0
9480,75.0,3.0
9480,,
9481,98.0,1.0
9482,81.0,2.0
9483,77.0,1.0
9484,89.0,0.0
9485,79.0,3.0
9486,73.0,1.0
9487,81.0,0.0
9488,81.0,0.0
9489,88.0,0.0
9490,83.0,2.0
9491,74.0,1.0
9492,75.0,1.0
9493,87.0,3.0
9494,84.0,3.0
9495,64.0,1.0
9496,88.0,2.0
9497,69.0,1.0
9498,71.0,1.0
9499,77.0,1.0
9500,76.0,1.0
9500,,
9501,86.0,2.0
9502,79.0,0.0
9503,83.0,2.0
9504,81.0,1.0
9505,86.0,2.0
9506,83.0,3.0
9507,80.0,3.0
9508,71.0,3.0
9509,82.0,1.0
9510,78.0,0.0
9511,75.0,0.0
9512,81.0,0.0
9513,89.0,3.0
9514,76.0,3.0
9515,88.0,2.0
9516,87.0,0.0
9517,64.0,2.0
9518,70.0,2.0
9519,75.0,0.0
9520,83.0,2.0
9520,,
9521,72.0,2.0
9522,81.0,3.0
9523,87.0,3.0
9524,77.0,1.0
9525,72.0,1.0
9526,76.0,1.0
9527,74.0,1.0
9528,81.0,2.0
9529,75.0,3.0
9530,87.0,0.0
9531,82.0,1.0
9532,67.0,0.0
9533,74.0,1.0
9534,78.0,2.0
9535,98.0,2.0
9536,91.0,3.0
9537,73.0,3.0
9538,78.0,1.0
9539,78.0,0.0
9540,91.0,3.0
9540,,
9541,78.0,1.0
9542,89.0,3.0
9543,78.0,2.0
9544,83.0,1.0
9545,80.0,2.0
9546,84.0,3.0
9547,77.0,1.0
9548,78.0,0.0
9549,87.0,1.0
9550,85.0,1.0
9551,73.0,2.0
9552,77.0,2.0
9553,82.0,2.0
9554,63.0,2.0
9555,86.0,3.0
9556,81.0,0.0
9557,83.0,0.0
9558,81.0,0.0
9559,79.0,2.0
9560,92.0,0.0
9560,,
9561,70.0,0.0
9562,80.0,3.0
9563,73.0,2.0
9564,86.0,0.0
9565,74.0,2.0
9566,89.0,2.0
9567,77.0,3.0
9568,73.0,3.0
9569,92.0,3.0
9570,79.0,3.0
9571,84.0,2.0
9572,81.0,3.0
9573,79.0,1.0
9574,93.0,3.0
9575,71.0,0.0
9576,82.0,1.0
9577,81.0,2.0
9578,67.0,1.0
9579,77.0,2.0
9580,79.0,2.0
9580,,
9581,77.0,1.0
9582,76.0,0.0
9583,83.0,3.0
9584,82.0,0.0
9585,70.0,1.0
9586,79.0,1.0
9587,84.0,1.0
9588,74.0,1.0
9589,91.0,3.0
9590,76.0,2.0
9591,79.0,3.0
9592,92.0,0.0
9593,83.0,0.0
9594,87.0,1.0
9595,84.0,2.0
9596,91.0,2.0
9597,76.0,3.0
9598,97.0,1.0
9599,75.0,3.0
9600,85.0,2.0
9600,,
9601,80.0,1.0
9602,91.0,2.0
9603,85.0,2.0
9604,73.0,1.0
9605,89.0,1.0
9606,78.0,0.0
9607,82.0,1.0
9608,76.0,1.0
9609,81.0,2.0
9610,85.0,0.0
9611,70.0,2.0
9612,87.0,3.0
9613,76.0,0.0
9614,79.0,1.0
9615,82.0,0.0
9616,75.0,0.0
9617,66.0,3.0
9618,75.0,3.0
9619,68.0,2.0
9620,68.0,3.0
9620,,
9621,88.0,3.0
9622,84.0,2.0
9623,79.0,1.0
9624,82.0,2.0
9625,89.0,2.0
9626,79.0,0.0
9627,80.0,2.0
9628,86.0,1.0
9629,79.0,0.0
9630,77.0,0.0
9631,77.0,0.0
9632,89.0,0.0
9633,79.0,3.0
9634,78.0,3.0
9635,73.0,1.0
9636,79.0,0.0
9637,99.0,3.0
9638,77.0,2.0
9639,92.0,0.0
9640,82.0,2.0
9640,,
9641,86.0,2.0
9642,90.0,2.0
9643,85.0,0.0
9644,82.0,0.0
9645,83.0,2.0
9646,82.0,1.0
9647,81.0,2.0
9648,78.0,1.0
9649,78.0,3.0
9650,78.0,2.0
9651,81.0,0.0
9652,77.0,0.0
9653,80.0,1.0
9654,80.0,3.0
9655,77.0,0.0
9656,72.0,3.0
9657,78.0,2.0
9658,87.0,1.0
9659,81.0,0.0
9660,80.0,3.0
9660,,
9661,77.0,2.0
9662,80.0,2.0
9663,85.0,1.0
9664,84.0,1.0
9665,76.0,3.0
9666,86.0,2.0
9667,79.0,0.0
9668,87.0,0.0
9669,89.0,2.0
9670,84.0,3.0
9671,68.0,1.0
9672,79.0,3.0
9673,75.0,0.0
9674,78.0,0.0
9675,81.0,3.0
9676,79.0,2.0
9677,81.0,3.0
9678,87.0,0.0
9679,81.0,2.0
9680,70.0,0.0
9680,,
9681,82.0,0.0
9682,67.0,3.0
9683,79.0,3.0
9684,79.0,0.0
9685,83.0,1.0
9686,83.0,1.0
9687,69.0,0.0
9688,74.0,1.0
9689,71.0,1.0
9690,86.0,0.0
9691,78.0,0.0
9692,87.0,2.0
9693,78.0,2.0
9694,78.0,3.0
9695,69.0,3.0
9696,77.0,1.0
9697,87.0,1.0
9698,72.0,0.0
9699,83.0,1.0
9700,73.0,0.0
9700,,
9701,85.0,2.0
9702,85.0,3.0
9703,73.0,2.0
9704,80.0,2.0
9705,83.0,3.0
9706,63.0,3.0
9707,87.0,1.0
9708,90.0,0.0
9709,88.0,0.0
9710,85.0,3.0
9711,89.0,0.0
9712,82.0,0.0
9713,78.0,2.0
9714,81.0,2.0
9715,75.0,2.0
9716,87.0,3.0
9717,76.0,3.0
9718,77.0,3.0
9719,84.0,0.0
9720,75.0,3.0
9720,,
9721,78.0,2.0
9722,80.0,2.0
9723,85.0,3.0
9724,84.0,3.0
9725,68.0,1.0
9726,81.0,0.0
9727,88.0,0.0
9728,80.0,3.0
9729,97.0,1.0
9730,83.0,1.0
9731,86.0,0.0
9732,78.0,0.0
9733,78.0,3.0
9734,92.0,0.0
9735,82.0,1.0
9736,92.0,3.0
9737,81.0,0.0
9738,86.0,2.0
9739,77.0,2.0
9740,89.0,2.0
9740,,
9741,72.0,2.0
9742,94.0,1.0
9743,74.0,3.0
9744,89.0,0.0
9745,80.0,0.0
9746,91.0,2.0
9747,87.0,2.0
9748,80.0,2.0
9749,88.0,3.0
9750,88.0,2.0
9751,78.0,0.0
9752,85.0,3.0
9753,91.0,3.0
9754,75.0,1.0
9755,67.0,2.0
9756,87.0,3.0
9757,78.0,3.0
9758,73.0,0.0
9759,72.0,3.0
9760,78.0,0.0
9760,,
9761,81.0,1.0
9762,77.0,1.0
9763,74.0,3.0
9764,87.0,2.0
9765,83.0,1.0
9766,80.0,3.0
9767,74.0,3.0
9768,79.0,2.0
9769,81.0,0.0
9770,89.0,2.0
9771,80.0,0.0
9772,82.0,2.0
9773,84.0,1.0
9774,78.0,1.0
9775,85.0,0.0
9776,82.0,3.0
9777,89.0,1.0
9778,87.0,2.0
9779,75.0,0.0
9780,72.0,3.0
9780,,
9781,84.0,0.0
9782,83.0,2.0
9783,84.0,2.0
9784,73.0,1.0
9785,82.0,1.0
9786,74.0,2.0
9787,89.0,2.0
9788,76.0,3.0
9789,74.0,3.0
9790,53.0,2.0
9791,75.0,1.0
9792,67.0,0.0
9793,76.0,0.0
9794,81.0,2.0
9795,82.0,0.0
9796,74.0,0.0
9797,88.0,0.0
9798,83.0,3.0
9799,77.0,2.0
9800,77.0,0.0
9800,,
9801,82.0,0.0
9802,66.0,2.0
9803,77.0,1.0
9804,89.0,1.0
9805,76.0,2.0
9806,65.0,3.0
9807,72.0,1.0
9808,88.0,2.0
9809,90.0,2.0
9810,83.0,0.0
9811,77.0,3.0
9812,80.0,0.0
9813,76.0,1.0
9814,84.0,2.0
9815,69.0,2.0
9816,79.0,2.0
9817,74.0,2.0
9818,83.0,3.0
9819,81.0,3.0
9820,76.0,1.0
9820,,
9821,73.0,0.0
9822,87.0,2.0
9823,68.0,0.0
9824,79.0,2.0
9825,78.0,1.0
9826,76.0,0.0
9827,76.0,0.0
9828,84.0,0.0
9829,83.0,3.0
9830,76.0,0.0
9831,70.0,0.0
9832,79.0,1.0
9833,78.0,1.0
9834,74.0,3.0
9835,84.0,2.0
9836,74.0,2.0
9837,74.0,1.0
9838,73.0,1.0
9839,69.0,2.0
9840,75.0,1.0
9840,,
9841,84.0,2.0
9842,77.0,3.0
9843,69.0,1.0
9844,70.0,3.0
9845,86.0,3.0
9846,73.0,2.0
9847,80.0,1.0
9848,78.0,2.0
9849,76.0,3.0
9850,91.0,0.0
9851,86.0,2.0
9852,63.0,3.0
9853,78.0,2.0
9854,78.0,2.0
9855,80.0,1.0
9856,79.0,2.0
9857,83.0,2.0
9858,84.0,1.0
9859,81.0,2.0
9860,82.0,3.0
9860,,
9861,78.0,2.0
9862,92.0,3.0
9863,70.0,0.0
9864,74.0,3.0
9865,87.0,2.0
9866,76.0,0.0
9867,76.0,1.0
9868,81.0,1.0
9869,85.0,3.0
9870,75.0,0.0
9871,79.0,1.0
9872,84.0,1.0
9873,83.0,1.0
9874,72.0,0.0
9875,76.0,0.0
9876,82.0,1.0
9877,76.0,2.0
9878,82.0,1.0
9879,81.0,1.0
9880,83.0,0.0
9880,,
9881,67.0,3.0
9882,73.0,3.0
9883,72.0,0.0
9884,72.0,3.0
9885,82.0,0.0
9886,84.0,1.0
9887,79.0,2.0
9888,76.0,2.0
9889,76.0,0.0
9890,82.0,0.0
9891,75.0,2.0
9892,65.0,2.0
9893,85.0,3.0
9894,76.0,2.0
9895,75.0,0.0
9896,92.0,0.0
9897,73.0,1.0
9898,81.0,1.0
9899,84.0,3.0
9900,74.0,0.0
9900,,
9901,88.0,2.0
9902,80.0,0.0
9903,74.0,3.0
9904,76.0,1.0
9905,71.0,1.0
9906,85.0,3.0
9907,78.0,3.0
9908,78.0,0.0
9909,90.0,2.0
9910,83.0,2.0
9911,80.0,3.0
9912,80.0,3.0
9913,81.0,2.0
9914,69.0,1.0
9915,80.0,2.0
9916,85.0,0.0
9917,81.0,0.0
9918,70.0,0.0
9919,84.0,0.0
9920,86.0,2.0
9920,,
9921,92.0,2.0
9922,80.0,1.0
9923,90.0,0.0
9924,75.0,0.0
9925,73.0,0.0
9926,74.0,2.0
9927,82.0,2.0
9928,83.0,2.0
9929,89.0,3.0
9930,72.0,1.0
9931,84.0,1.0
9932,77.0,2.0
9933,85.0,0.0
9934,69.0,3.0
9935,77.0,3.0
9936,77.0,3.0
9937,76.0,1.0
9938,80.0,2.0
9939,82.0,1.0
9940,94.0,2.0
9940,,
9941,78.0,2.0
9942,81.0,2.0
9943,86.0,0.0
9944,79.0,1.0
9945,70.0,1.0
9946,80.0,1.0
9947,83.0,1.0
9948,96.0,3.0
9949,79.0,2.0
9950,78.0,2.0
9951,77.0,0.0
9952,86.0,2.0
9953,68.0,3.0
9954,90.0,2.0
9955,71.0,2.0
9956,74.0,2.0
9957,83.0,1.0
9958,90.0,0.0
9959,108.0,2.0
9960,76.0,3.0
9960,,
9961,71.0,0.0
9962,87.0,1.0
9963,81.0,2.0
9964,81.0,2.0
9965,80.0,3.0
9966,73.0,2.0
9967,82.0,3.0
9968,91.0,0.0
9969,85.0,1.0
9970,86.0,3.0
9971,80.0,3.0
9972,79.0,2.0
9973,77.0,0.0
9974,87.0,1.0
9975,82.0,0.0
9976,96.0,1.0
9977,93.0,3.0
9978,84.0,0.0
9979,70.0,1.0
9980,77.0,1.0
9980,,
9981,90.0,1.0
9982,76.0,3.0
9983,72.0,2.0
9984,94.0,3.0
9985,68.0,0.0
9986,87.0,1.0
9987,85.0,1.0
9988,82.0,2.0
9989,78.0,1.0
9990,82.0,0.0
9991,87.0,2.0
9992,80.0,0.0
9993,79.0,1.0
9994,74.0,2.0
9995,67.0,0.0
9996,74.0,3.0
9997,75.0,3.0
9998,83.0,3.0
9999,83.0,3.0
10000,78.0,1.0
10000,,
